          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    6.590    49    50    49.2    492 224140 |   10  6591    0.2194    0.0219    0.0004 |
    6.600    48    49    48.8    488 224628 |   10  6601    0.2187    0.0219    0.0004 |
    6.610    48    49    48.9    489 225117 |   10  6611    0.2325    0.0232    0.0005 |
    6.620    49    49    49.0    490 225607 |   10  6621    0.2375    0.0237    0.0005 |
    6.630    49    49    49.0    490 226097 |   10  6631    0.2328    0.0233    0.0005 |
    6.640    45    49    47.2    472 226569 |   10  6641    0.2225    0.0222    0.0005 |
    6.650    43    50    48.1    481 227050 |   10  6651    0.2179    0.0218    0.0005 |
    6.660    42    49    46.8    468 227518 |   10  6661    0.2205    0.0220    0.0005 |
    6.670    42    50    46.4    464 227982 |   10  6671    0.2078    0.0208    0.0004 |
    6.680    49    50    49.5    495 228477 |   10  6681    0.2217    0.0222    0.0004 |
    6.690    50    51    50.8    508 228985 |   10  6691    0.2332    0.0233    0.0005 |
    6.700    49    50    49.2    492 229477 |   10  6701    0.2216    0.0222    0.0005 |
    6.710    49    50    49.6    496 229973 |   10  6711    0.2238    0.0224    0.0005 |
    6.720    49    52    51.1    511 230484 |   10  6721    0.2294    0.0229    0.0004 |
    6.730    49    52    49.9    499 230983 |   10  6731    0.2228    0.0223    0.0004 |
    6.740    48    50    49.4    494 231477 |   10  6741    0.2150    0.0215    0.0004 |
    6.750    51    52    51.7    517 231994 |   10  6751    0.2299    0.0230    0.0004 |
    6.760    51    52    51.7    517 232511 |   10  6761    0.2295    0.0229    0.0004 |
    6.770    50    50    50.0    500 233011 |   10  6771    0.2223    0.0222    0.0004 |
    6.780    51    53    52.6    526 233537 |   10  6781    0.2331    0.0233    0.0004 |
    6.790    47    53    51.9    519 234056 |   10  6791    0.2335    0.0234    0.0004 |
    6.800    48    53    51.2    512 234568 |   10  6801    0.2353    0.0235    0.0005 |
    6.810    50    55    52.5    525 235093 |   10  6811    0.2362    0.0236    0.0004 |
    6.820    55    55    55.0    550 235643 |   10  6821    0.2461    0.0246    0.0004 |
    6.830    47    55    49.8    498 236141 |   10  6831    0.2225    0.0222    0.0004 |
    6.840    50    53    52.3    523 236664 |   10  6841    0.2311    0.0231    0.0004 |
    6.850    53    53    53.0    530 237194 |   10  6851    0.2347    0.0235    0.0004 |
    6.860    49    53    52.2    522 237716 |   10  6861    0.2335    0.0233    0.0004 |
    6.870    48    52    49.9    499 238215 |   10  6871    0.2227    0.0223    0.0004 |
    6.880    52    54    53.4    534 238749 |   10  6881    0.2386    0.0239    0.0004 |
    6.890    53    54    53.7    537 239286 |   10  6891    0.2370    0.0237    0.0004 |
    6.900    52    53    52.1    521 239807 |   10  6901    0.2273    0.0227    0.0004 |
    6.910    51    52    51.7    517 240324 |   10  6911    0.2278    0.0228    0.0004 |
    6.920    51    52    51.9    519 240843 |   10  6921    0.2326    0.0233    0.0004 |
    6.930    47    51    47.8    478 241321 |   10  6931    0.2122    0.0212    0.0004 |
    6.940    46    49    47.5    475 241796 |   10  6941    0.2110    0.0211    0.0004 |
    6.950    49    49    49.0    490 242286 |   10  6951    0.2182    0.0218    0.0004 |
    6.960    48    49    48.8    488 242774 |   10  6961    0.2228    0.0223    0.0005 |
    6.970    47    49    47.8    478 243252 |   10  6971    0.2162    0.0216    0.0005 |
    6.980    49    49    49.0    490 243742 |   10  6981    0.2195    0.0219    0.0004 |
    6.990    48    50    49.2    492 244234 |   10  6991    0.2149    0.0215    0.0004 |
    7.000    47    49    47.6    476 244710 |   10  7001    0.2136    0.0214    0.0004 |
    7.010    48    49    48.9    489 245199 |   10  7011    0.2216    0.0222    0.0005 |
    7.020    49    50    49.5    495 245694 |   10  7021    0.2209    0.0221    0.0004 |
    7.030    46    49    47.1    471 246165 |   10  7031    0.2094    0.0209    0.0004 |
    7.040    47    49    47.4    474 246639 |   10  7041    0.2119    0.0212    0.0004 |
    7.050    47    47    47.0    470 247109 |   10  7051    0.2104    0.0210    0.0004 |
    7.060    46    49    46.6    466 247575 |   10  7061    0.2102    0.0210    0.0005 |
    7.070    50    52    50.7    507 248082 |   10  7071    0.2352    0.0235    0.0005 |
    7.080    52    52    52.0    520 248602 |   10  7081    0.2422    0.0242    0.0005 |
    7.090    52    53    52.6    526 249128 |   10  7091    0.2367    0.0237    0.0005 |
    7.100    51    53    52.7    527 249655 |   10  7101    0.2341    0.0234    0.0004 |
    7.110    48    53    51.3    513 250168 |   10  7111    0.2267    0.0227    0.0004 |
    7.120    53    53    53.0    530 250698 |   10  7121    0.2344    0.0234    0.0004 |
    7.130    52    53    52.6    526 251224 |   10  7131    0.2318    0.0232    0.0004 |
    7.140    52    52    52.0    520 251744 |   10  7141    0.2313    0.0231    0.0004 |
    7.150    51    52    51.9    519 252263 |   10  7151    0.2312    0.0231    0.0004 |
    7.160    50    52    50.9    509 252772 |   10  7161    0.2258    0.0226    0.0004 |
    7.170    48    49    48.3    483 253255 |   10  7171    0.2125    0.0213    0.0004 |
    7.180    48    48    48.0    480 253735 |   10  7181    0.2131    0.0213    0.0004 |
    7.190    47    48    47.5    475 254210 |   10  7191    0.2106    0.0211    0.0004 |
    7.200    47    49    48.1    481 254691 |   10  7201    0.2127    0.0213    0.0004 |
    7.210    48    49    48.3    483 255174 |   10  7211    0.2129    0.0213    0.0004 |
    7.220    47    49    48.6    486 255660 |   10  7221    0.2164    0.0216    0.0004 |
    7.230    47    49    48.2    482 256142 |   10  7231    0.2175    0.0217    0.0005 |
    7.240    47    51    49.2    492 256634 |   10  7241    0.2175    0.0217    0.0004 |
    7.250    51    51    51.0    510 257144 |   10  7251    0.2238    0.0224    0.0004 |
    7.260    50    51    50.6    506 257650 |   10  7261    0.2244    0.0224    0.0004 |
    7.270    50    51    50.4    504 258154 |   10  7271    0.2274    0.0227    0.0005 |
    7.280    50    51    50.6    506 258660 |   10  7281    0.2261    0.0226    0.0004 |
    7.290    50    51    50.4    504 259164 |   10  7291    0.2229    0.0223    0.0004 |
    7.300    49    50    49.6    496 259660 |   10  7301    0.2184    0.0218    0.0004 |
    7.310    49    49    49.0    490 260150 |   10  7311    0.2191    0.0219    0.0004 |
    7.320    49    52    50.5    505 260655 |   10  7321    0.2236    0.0224    0.0004 |
    7.330    48    52    50.4    504 261159 |   10  7331    0.2210    0.0221    0.0004 |
    7.340    51    51    51.0    510 261669 |   10  7341    0.2243    0.0224    0.0004 |
    7.350    49    51    50.6    506 262175 |   10  7351    0.2269    0.0227    0.0004 |
    7.360    48    51    49.4    494 262669 |   10  7361    0.2238    0.0224    0.0005 |
    7.370    46    51    48.0    480 263149 |   10  7371    0.2147    0.0215    0.0004 |
    7.380    47    47    47.0    470 263619 |   10  7381    0.2075    0.0208    0.0004 |
    7.390    46    50    48.4    484 264103 |   10  7391    0.2153    0.0215    0.0004 |
    7.400    46    47    46.9    469 264572 |   10  7401    0.2289    0.0229    0.0005 |
    7.410    47    48    47.1    471 265043 |   10  7411    0.2199    0.0220    0.0005 |
    7.420    47    48    47.7    477 265520 |   10  7421    0.2127    0.0213    0.0004 |
    7.430    47    49    47.5    475 265995 |   10  7431    0.2248    0.0225    0.0005 |
    7.440    47    47    47.0    470 266465 |   10  7441    0.2335    0.0233    0.0005 |
    7.450    47    48    47.4    474 266939 |   10  7451    0.2327    0.0233    0.0005 |
    7.460    48    49    48.5    485 267424 |   10  7461    0.2331    0.0233    0.0005 |
    7.470    50    50    50.0    500 267924 |   10  7471    0.2435    0.0243    0.0005 |
    7.480    50    50    50.0    500 268424 |   10  7481    0.2411    0.0241    0.0005 |
    7.490    49    50    49.4    494 268918 |   10  7491    0.2285    0.0228    0.0005 |
    7.500    49    52    50.3    503 269421 |   10  7501    0.2225    0.0223    0.0004 |
    7.510    51    52    51.7    517 269938 |   10  7511    0.2331    0.0233    0.0005 |
    7.520    50    52    51.8    518 270456 |   10  7521    0.2322    0.0232    0.0004 |
    7.530    50    50    50.0    500 270956 |   10  7531    0.2239    0.0224    0.0004 |
    7.540    50    51    50.1    501 271457 |   10  7541    0.2220    0.0222    0.0004 |
    7.550    50    50    50.0    500 271957 |   10  7551    0.2233    0.0223    0.0004 |
    7.560    50    51    50.1    501 272458 |   10  7561    0.2226    0.0223    0.0004 |
    7.570    50    51    50.3    503 272961 |   10  7571    0.2259    0.0226    0.0004 |
    7.580    50    51    50.4    504 273465 |   10  7581    0.2259    0.0226    0.0004 |
    7.590    50    51    50.5    505 273970 |   10  7591    0.2246    0.0225    0.0004 |
    7.600    48    51    49.5    495 274465 |   10  7601    0.2231    0.0223    0.0005 |
    7.610    49    51    50.1    501 274966 |   10  7611    0.2237    0.0224    0.0004 |
    7.620    48    49    48.9    489 275455 |   10  7621    0.2363    0.0236    0.0005 |
    7.630    48    50    48.8    488 275943 |   10  7631    0.2376    0.0238    0.0005 |
    7.640    50    50    50.0    500 276443 |   10  7641    0.2391    0.0239    0.0005 |
    7.650    50    50    50.0    500 276943 |   10  7651    0.2400    0.0240    0.0005 |
    7.660    48    50    49.6    496 277439 |   10  7661    0.2471    0.0247    0.0005 |
    7.670    48    50    49.5    495 277934 |   10  7671    0.2315    0.0232    0.0005 |
    7.680    50    50    50.0    500 278434 |   10  7681    0.2235    0.0224    0.0004 |
    7.690    49    50    49.5    495 278929 |   10  7691    0.2211    0.0221    0.0004 |
    7.700    46    50    47.5    475 279404 |   10  7701    0.2111    0.0211    0.0004 |
    7.710    47    48    47.5    475 279879 |   10  7711    0.2127    0.0213    0.0004 |
    7.720    47    49    48.1    481 280360 |   10  7721    0.2299    0.0230    0.0005 |
    7.730    46    47    46.2    462 280822 |   10  7731    0.2229    0.0223    0.0005 |
    7.740    47    48    47.9    479 281301 |   10  7741    0.2331    0.0233    0.0005 |
    7.750    47    48    47.5    475 281776 |   10  7751    0.2358    0.0236    0.0005 |
    7.760    43    48    46.1    461 282237 |   10  7761    0.2296    0.0230    0.0005 |
    7.770    46    48    47.8    478 282715 |   10  7771    0.2297    0.0230    0.0005 |
    7.780    49    49    49.0    490 283205 |   10  7781    0.2262    0.0226    0.0005 |
    7.790    48    49    48.9    489 283694 |   10  7791    0.2191    0.0219    0.0004 |
    7.800    47    48    47.1    471 284165 |   10  7801    0.2189    0.0219    0.0005 |
    7.810    43    47    44.2    442 284607 |   10  7811    0.2159    0.0216    0.0005 |
    7.820    44    44    44.0    440 285047 |   10  7821    0.2036    0.0204    0.0005 |
    7.830    44    48    46.8    468 285515 |   10  7831    0.2266    0.0227    0.0005 |
    7.840    47    48    47.7    477 285992 |   10  7841    0.2241    0.0224    0.0005 |
    7.850    48    49    48.9    489 286481 |   10  7851    0.2233    0.0223    0.0005 |
    7.860    48    49    48.7    487 286968 |   10  7861    0.2204    0.0220    0.0005 |
    7.870    47    47    47.0    470 287438 |   10  7871    0.2150    0.0215    0.0005 |
    7.880    46    47    46.2    462 287900 |   10  7881    0.2266    0.0227    0.0005 |
    7.890    46    48    46.7    467 288367 |   10  7891    0.2263    0.0226    0.0005 |
    7.900    46    47    46.4    464 288831 |   10  7901    0.2124    0.0212    0.0005 |
    7.910    47    47    47.0    470 289301 |   10  7911    0.2192    0.0219    0.0005 |
    7.920    47    47    47.0    470 289771 |   10  7921    0.2146    0.0215    0.0005 |
    7.930    44    47    46.2    462 290233 |   10  7931    0.2049    0.0205    0.0004 |
    7.940    44    49    47.6    476 290709 |   10  7941    0.2099    0.0210    0.0004 |
    7.950    49    50    49.2    492 291201 |   10  7951    0.2209    0.0221    0.0004 |
    7.960    44    49    46.1    461 291662 |   10  7961    0.2050    0.0205    0.0004 |
    7.970    45    46    45.8    458 292120 |   10  7971    0.2044    0.0204    0.0004 |
    7.980    46    47    46.2    462 292582 |   10  7981    0.2059    0.0206    0.0004 |
    7.990    44    46    44.4    444 293026 |   10  7991    0.2169    0.0217    0.0005 |
    8.000    44    44    44.0    440 293466 |   10  8001    0.2154    0.0215    0.0005 |
    8.010    44    46    45.4    454 293920 |   10  8011    0.2154    0.0215    0.0005 |
    8.020    45    46    45.8    458 294378 |   10  8021    0.2180    0.0218    0.0005 |
    8.030    44    45    44.3    443 294821 |   10  8031    0.2042    0.0204    0.0005 |
    8.040    45    46    45.5    455 295276 |   10  8041    0.2234    0.0223    0.0005 |
    8.050    46    46    46.0    460 295736 |   10  8051    0.2216    0.0222    0.0005 |
    8.060    44    46    44.8    448 296184 |   10  8061    0.2128    0.0213    0.0005 |
    8.070    45    46    45.9    459 296643 |   10  8071    0.2101    0.0210    0.0005 |
    8.080    46    46    46.0    460 297103 |   10  8081    0.2163    0.0216    0.0005 |
    8.090    46    46    46.0    460 297563 |   10  8091    0.2220    0.0222    0.0005 |
    8.100    45    46    45.1    451 298014 |   10  8101    0.2163    0.0216    0.0005 |
    8.110    45    46    45.5    455 298469 |   10  8111    0.2197    0.0220    0.0005 |
    8.120    45    45    45.0    450 298919 |   10  8121    0.2117    0.0212    0.0005 |
    8.130    44    46    44.9    449 299368 |   10  8131    0.2069    0.0207    0.0005 |
    8.140    45    46    45.4    454 299822 |   10  8141    0.2027    0.0203    0.0004 |
    8.150    46    46    46.0    460 300282 |   10  8151    0.2141    0.0214    0.0005 |
    8.160    45    46    45.7    457 300739 |   10  8161    0.2133    0.0213    0.0005 |
    8.170    45    46    45.6    456 301195 |   10  8171    0.2201    0.0220    0.0005 |
    8.180    46    46    46.0    460 301655 |   10  8181    0.2214    0.0221    0.0005 |
    8.190    46    46    46.0    460 302115 |   10  8191    0.2162    0.0216    0.0005 |
    8.200    44    46    45.0    450 302565 |   10  8201    0.2114    0.0211    0.0005 |
    8.210    45    45    45.0    450 303015 |   10  8211    0.2041    0.0204    0.0005 |
    8.220    45    46    45.2    452 303467 |   10  8221    0.2028    0.0203    0.0004 |
    8.230    46    48    46.8    468 303935 |   10  8231    0.2111    0.0211    0.0005 |
    8.240    46    47    46.9    469 304404 |   10  8241    0.2109    0.0211    0.0004 |
    8.250    46    47    46.9    469 304873 |   10  8251    0.2090    0.0209    0.0004 |
    8.260    46    46    46.0    460 305333 |   10  8261    0.2075    0.0208    0.0005 |
    8.270    45    46    45.1    451 305784 |   10  8271    0.2036    0.0204    0.0005 |
    8.280    45    46    45.1    451 306235 |   10  8281    0.2007    0.0201    0.0004 |
    8.290    45    45    45.0    450 306685 |   10  8291    0.2065    0.0206    0.0005 |
    8.300    45    47    46.3    463 307148 |   10  8301    0.2096    0.0210    0.0005 |
    8.310    46    47    46.5    465 307613 |   10  8311    0.2084    0.0208    0.0004 |
    8.320    46    47    46.7    467 308080 |   10  8321    0.2088    0.0209    0.0004 |
    8.330    46    47    46.1    461 308541 |   10  8331    0.2065    0.0206    0.0004 |
    8.340    46    47    46.6    466 309007 |   10  8341    0.2056    0.0206    0.0004 |
    8.350    47    47    47.0    470 309477 |   10  8351    0.2110    0.0211    0.0004 |
    8.360    46    47    46.9    469 309946 |   10  8361    0.2082    0.0208    0.0004 |
    8.370    45    46    45.8    458 310404 |   10  8371    0.2180    0.0218    0.0005 |
    8.380    45    45    45.0    450 310854 |   10  8381    0.2093    0.0209    0.0005 |
    8.390    45    47    46.0    460 311314 |   10  8391    0.2076    0.0208    0.0005 |
    8.400    46    47    46.1    461 311775 |   10  8401    0.2067    0.0207    0.0004 |
    8.410    47    47    47.0    470 312245 |   10  8411    0.2123    0.0212    0.0005 |
    8.420    47    47    47.0    470 312715 |   10  8421    0.2099    0.0210    0.0004 |
    8.430    45    47    45.6    456 313171 |   10  8431    0.2014    0.0201    0.0004 |
    8.440    45    46    45.8    458 313629 |   10  8441    0.2062    0.0206    0.0005 |
    8.450    46    46    46.0    460 314089 |   10  8451    0.2049    0.0205    0.0004 |
    8.460    46    47    46.3    463 314552 |   10  8461    0.2105    0.0211    0.0005 |
    8.470    47    47    47.0    470 315022 |   10  8471    0.2111    0.0211    0.0004 |
    8.480    47    48    47.1    471 315493 |   10  8481    0.2099    0.0210    0.0004 |
    8.490    46    47    46.8    468 315961 |   10  8491    0.2052    0.0205    0.0004 |
    8.500    44    45    44.2    442 316403 |   10  8501    0.1971    0.0197    0.0004 |
    8.510    44    45    44.5    445 316848 |   10  8511    0.2002    0.0200    0.0004 |
    8.520    44    44    44.0    440 317288 |   10  8521    0.1965    0.0197    0.0004 |
    8.530    45    45    45.0    450 317738 |   10  8531    0.2020    0.0202    0.0004 |
    8.540    45    46    45.4    454 318192 |   10  8541    0.2031    0.0203    0.0004 |
    8.550    46    46    46.0    460 318652 |   10  8551    0.2026    0.0203    0.0004 |
    8.560    44    46    44.9    449 319101 |   10  8561    0.2020    0.0202    0.0004 |
    8.570    44    46    45.7    457 319558 |   10  8571    0.2034    0.0203    0.0004 |
    8.580    46    47    46.8    468 320026 |   10  8581    0.2118    0.0212    0.0005 |
    8.590    46    47    46.1    461 320487 |   10  8591    0.2073    0.0207    0.0004 |
    8.600    45    46    45.9    459 320946 |   10  8601    0.2046    0.0205    0.0004 |
    8.610    46    46    46.0    460 321406 |   10  8611    0.2050    0.0205    0.0004 |
    8.620    45    46    45.7    457 321863 |   10  8621    0.2017    0.0202    0.0004 |
    8.630    45    46    45.7    457 322320 |   10  8631    0.2056    0.0206    0.0004 |
    8.640    46    47    46.5    465 322785 |   10  8641    0.2088    0.0209    0.0004 |
    8.650    47    47    47.0    470 323255 |   10  8651    0.2164    0.0216    0.0005 |
    8.660    47    47    47.0    470 323725 |   10  8661    0.2126    0.0213    0.0005 |
    8.670    47    48    47.1    471 324196 |   10  8671    0.2091    0.0209    0.0004 |
    8.680    48    48    48.0    480 324676 |   10  8681    0.2146    0.0215    0.0004 |
    8.690    47    47    47.0    470 325146 |   10  8691    0.2192    0.0219    0.0005 |
    8.700    44    47    45.1    451 325597 |   10  8701    0.2172    0.0217    0.0005 |
    8.710    45    45    45.0    450 326047 |   10  8711    0.2172    0.0217    0.0005 |
    8.720    45    46    45.1    451 326498 |   10  8721    0.2143    0.0214    0.0005 |
    8.730    45    45    45.0    450 326948 |   10  8731    0.2170    0.0217    0.0005 |
    8.740    45    45    45.0    450 327398 |   10  8741    0.2184    0.0218    0.0005 |
    8.750    45    46    45.2    452 327850 |   10  8751    0.2134    0.0213    0.0005 |
    8.760    44    45    44.6    446 328296 |   10  8761    0.2011    0.0201    0.0005 |
    8.770    44    45    44.7    447 328743 |   10  8771    0.1984    0.0198    0.0004 |
    8.780    44    45    44.4    444 329187 |   10  8781    0.2069    0.0207    0.0005 |
    8.790    45    45    45.0    450 329637 |   10  8791    0.2182    0.0218    0.0005 |
    8.800    44    45    44.5    445 330082 |   10  8801    0.2131    0.0213    0.0005 |
    8.810    45    46    45.2    452 330534 |   10  8811    0.2188    0.0219    0.0005 |
    8.820    45    46    45.3    453 330987 |   10  8821    0.2181    0.0218    0.0005 |
    8.830    44    45    44.5    445 331432 |   10  8831    0.2008    0.0201    0.0005 |
    8.840    45    46    45.3    453 331885 |   10  8841    0.2082    0.0208    0.0005 |
    8.850    45    46    45.6    456 332341 |   10  8851    0.2075    0.0208    0.0005 |
    8.860    44    45    44.9    449 332790 |   10  8861    0.2111    0.0211    0.0005 |
    8.870    45    45    45.0    450 333240 |   10  8871    0.2061    0.0206    0.0005 |
    8.880    45    46    45.9    459 333699 |   10  8881    0.2078    0.0208    0.0005 |
    8.890    44    46    45.0    450 334149 |   10  8891    0.2070    0.0207    0.0005 |
    8.900    43    44    43.2    432 334581 |   10  8901    0.1921    0.0192    0.0004 |
    8.910    43    43    43.0    430 335011 |   10  8911    0.1972    0.0197    0.0005 |
    8.920    41    42    41.3    413 335424 |   10  8921    0.1930    0.0193    0.0005 |
    8.930    41    41    41.0    410 335834 |   10  8931    0.1884    0.0188    0.0005 |
    8.940    41    41    41.0    410 336244 |   10  8941    0.1850    0.0185    0.0005 |
    8.950    41    41    41.0    410 336654 |   10  8951    0.1875    0.0187    0.0005 |
    8.960    41    41    41.0    410 337064 |   10  8961    0.1914    0.0191    0.0005 |
    8.970    41    41    41.0    410 337474 |   10  8971    0.1912    0.0191    0.0005 |
    8.980    41    41    41.0    410 337884 |   10  8981    0.1988    0.0199    0.0005 |
    8.990    41    41    41.0    410 338294 |   10  8991    0.1848    0.0185    0.0005 |
    9.000    41    41    41.0    410 338704 |   10  9001    0.1833    0.0183    0.0004 |
    9.010    40    41    40.9    409 339113 |   10  9011    0.1863    0.0186    0.0005 |
    9.020    40    40    40.0    400 339513 |   10  9021    0.1819    0.0182    0.0005 |
    9.030    40    40    40.0    400 339913 |   10  9031    0.1806    0.0181    0.0005 |
    9.040    40    40    40.0    400 340313 |   10  9041    0.1801    0.0180    0.0005 |
    9.050    40    40    40.0    400 340713 |   10  9051    0.1802    0.0180    0.0005 |
    9.060    40    40    40.0    400 341113 |   10  9061    0.1845    0.0184    0.0005 |
    9.070    40    40    40.0    400 341513 |   10  9071    0.1894    0.0189    0.0005 |
    9.080    40    40    40.0    400 341913 |   10  9081    0.1871    0.0187    0.0005 |
    9.090    40    40    40.0    400 342313 |   10  9091    0.1919    0.0192    0.0005 |
    9.100    40    40    40.0    400 342713 |   10  9101    0.1916    0.0192    0.0005 |
    9.110    40    40    40.0    400 343113 |   10  9111    0.1878    0.0188    0.0005 |
    9.120    39    40    39.6    396 343509 |   10  9121    0.1867    0.0187    0.0005 |
    9.130    39    39    39.0    390 343899 |   10  9131    0.1858    0.0186    0.0005 |
    9.140    39    39    39.0    390 344289 |   10  9141    0.1812    0.0181    0.0005 |
    9.150    39    39    39.0    390 344679 |   10  9151    0.1814    0.0181    0.0005 |
    9.160    39    39    39.0    390 345069 |   10  9161    0.1765    0.0176    0.0005 |
    9.170    39    39    39.0    390 345459 |   10  9171    0.1864    0.0186    0.0005 |
    9.180    39    39    39.0    390 345849 |   10  9181    0.1812    0.0181    0.0005 |
    9.190    39    39    39.0    390 346239 |   10  9191    0.1838    0.0184    0.0005 |
    9.200    38    39    38.1    381 346620 |   10  9201    0.1792    0.0179    0.0005 |
    9.210    38    38    38.0    380 347000 |   10  9211    0.1727    0.0173    0.0005 |
    9.220    37    37    37.0    370 347370 |   10  9221    0.1737    0.0174    0.0005 |
    9.230    37    38    37.4    374 347744 |   10  9231    0.1730    0.0173    0.0005 |
    9.240    37    37    37.0    370 348114 |   10  9241    0.1671    0.0167    0.0005 |
    9.250    36    36    36.0    360 348474 |   10  9251    0.1641    0.0164    0.0005 |
    9.260    36    36    36.0    360 348834 |   10  9261    0.1652    0.0165    0.0005 |
    9.270    36    36    36.0    360 349194 |   10  9271    0.1692    0.0169    0.0005 |
    9.280    35    36    35.6    356 349550 |   10  9281    0.1678    0.0168    0.0005 |
    9.290    35    35    35.0    350 349900 |   10  9291    0.1650    0.0165    0.0005 |
    9.300    35    35    35.0    350 350250 |   10  9301    0.1612    0.0161    0.0005 |
    9.310    34    35    34.5    345 350595 |   10  9311    0.1557    0.0156    0.0005 |
    9.320    34    34    34.0    340 350935 |   10  9321    0.1535    0.0153    0.0005 |
    9.330    34    34    34.0    340 351275 |   10  9331    0.1551    0.0155    0.0005 |
    9.340    33    34    33.2    332 351607 |   10  9341    0.1547    0.0155    0.0005 |
    9.350    33    33    33.0    330 351937 |   10  9351    0.1512    0.0151    0.0005 |
    9.360    33    33    33.0    330 352267 |   10  9361    0.1593    0.0159    0.0005 |
    9.370    33    33    33.0    330 352597 |   10  9371    0.1569    0.0157    0.0005 |
    9.380    33    33    33.0    330 352927 |   10  9381    0.1564    0.0156    0.0005 |
    9.390    33    33    33.0    330 353257 |   10  9391    0.1523    0.0152    0.0005 |
    9.400    33    33    33.0    330 353587 |   10  9401    0.1520    0.0152    0.0005 |
    9.410    33    33    33.0    330 353917 |   10  9411    0.1525    0.0153    0.0005 |
    9.420    33    33    33.0    330 354247 |   10  9421    0.1504    0.0150    0.0005 |
    9.430    33    33    33.0    330 354577 |   10  9431    0.1579    0.0158    0.0005 |
    9.440    32    33    32.4    324 354901 |   10  9441    0.1515    0.0152    0.0005 |
    9.450    32    32    32.0    320 355221 |   10  9451    0.1444    0.0144    0.0005 |
    9.460    32    32    32.0    320 355541 |   10  9461    0.1465    0.0147    0.0005 |
    9.470    32    32    32.0    320 355861 |   10  9471    0.1464    0.0146    0.0005 |
    9.480    32    32    32.0    320 356181 |   10  9481    0.1481    0.0148    0.0005 |
    9.490    32    33    32.3    323 356504 |   10  9491    0.1484    0.0148    0.0005 |
    9.500    33    33    33.0    330 356834 |   10  9501    0.1512    0.0151    0.0005 |
    9.510    33    33    33.0    330 357164 |   10  9511    0.1502    0.0150    0.0005 |
    9.520    33    33    33.0    330 357494 |   10  9521    0.1502    0.0150    0.0005 |
    9.530    33    33    33.0    330 357824 |   10  9531    0.1519    0.0152    0.0005 |
    9.540    33    33    33.0    330 358154 |   10  9541    0.1527    0.0153    0.0005 |
    9.550    33    33    33.0    330 358484 |   10  9551    0.1494    0.0149    0.0005 |
    9.560    32    33    32.8    328 358812 |   10  9561    0.1503    0.0150    0.0005 |
    9.570    32    32    32.0    320 359132 |   10  9571    0.1460    0.0146    0.0005 |
    9.580    32    32    32.0    320 359452 |   10  9581    0.1484    0.0148    0.0005 |
    9.590    32    32    32.0    320 359772 |   10  9591    0.1475    0.0147    0.0005 |
    9.600    32    32    32.0    320 360092 |   10  9601    0.1514    0.0151    0.0005 |
    9.610    32    32    32.0    320 360412 |   10  9611    0.1499    0.0150    0.0005 |
    9.620    32    32    32.0    320 360732 |   10  9621    0.1479    0.0148    0.0005 |
    9.630    32    32    32.0    320 361052 |   10  9631    0.1534    0.0153    0.0005 |
    9.640    31    32    31.8    318 361370 |   10  9641    0.1454    0.0145    0.0005 |
    9.650    31    31    31.0    310 361680 |   10  9651    0.1435    0.0144    0.0005 |
    9.660    31    31    31.0    310 361990 |   10  9661    0.1433    0.0143    0.0005 |
    9.670    29    31    30.4    304 362294 |   10  9671    0.1405    0.0140    0.0005 |
    9.680    29    29    29.0    290 362584 |   10  9681    0.1315    0.0131    0.0005 |
    9.690    29    29    29.0    290 362874 |   10  9691    0.1319    0.0132    0.0005 |
    9.700    29    29    29.0    290 363164 |   10  9701    0.1342    0.0134    0.0005 |
    9.710    28    29    28.7    287 363451 |   10  9711    0.1319    0.0132    0.0005 |
    9.720    28    28    28.0    280 363731 |   10  9721    0.1280    0.0128    0.0005 |
    9.730    28    28    28.0    280 364011 |   10  9731    0.1293    0.0129    0.0005 |
    9.740    28    28    28.0    280 364291 |   10  9741    0.1311    0.0131    0.0005 |
    9.750    27    28    27.1    271 364562 |   10  9751    0.1256    0.0126    0.0005 |
    9.760    27    27    27.0    270 364832 |   10  9761    0.1246    0.0125    0.0005 |
    9.770    27    27    27.0    270 365102 |   10  9771    0.1264    0.0126    0.0005 |
    9.780    26    27    26.8    268 365370 |   10  9781    0.1261    0.0126    0.0005 |
    9.790    26    26    26.0    260 365630 |   10  9791    0.1267    0.0127    0.0005 |
    9.800    26    26    26.0    260 365890 |   10  9801    0.1273    0.0127    0.0005 |
    9.810    26    26    26.0    260 366150 |   10  9811    0.1275    0.0128    0.0005 |
    9.820    26    26    26.0    260 366410 |   10  9821    0.1274    0.0127    0.0005 |
    9.830    26    26    26.0    260 366670 |   10  9831    0.1256    0.0126    0.0005 |
    9.840    26    26    26.0    260 366930 |   10  9841    0.1258    0.0126    0.0005 |
    9.850    25    26    25.6    256 367186 |   10  9851    0.1217    0.0122    0.0005 |
    9.860    25    25    25.0    250 367436 |   10  9861    0.1167    0.0117    0.0005 |
    9.870    25    25    25.0    250 367686 |   10  9871    0.1177    0.0118    0.0005 |
    9.880    25    25    25.0    250 367936 |   10  9881    0.1150    0.0115    0.0005 |
    9.890    25    25    25.0    250 368186 |   10  9891    0.1174    0.0117    0.0005 |
    9.900    25    25    25.0    250 368436 |   10  9901    0.1154    0.0115    0.0005 |
