          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    3.380     3     3     3.0     30   5575 |   10  3381    0.0023    0.0002    0.0001 |
    3.390     3     3     3.0     30   5605 |   10  3391    0.0022    0.0002    0.0001 |
    3.400     3     3     3.0     30   5635 |   10  3401    0.0024    0.0002    0.0001 |
    3.410     3     3     3.0     30   5665 |   10  3411    0.0022    0.0002    0.0001 |
    3.420     3     3     3.0     30   5695 |   10  3421    0.0024    0.0002    0.0001 |
    3.430     3     4     3.1     31   5726 |   10  3431    0.0026    0.0003    0.0001 |
    3.440     3     3     3.0     30   5756 |   10  3441    0.0023    0.0002    0.0001 |
    3.450     3     4     3.2     32   5788 |   10  3451    0.0019    0.0002    0.0001 |
    3.460     3     4     3.4     34   5822 |   10  3461    0.0020    0.0002    0.0001 |
    3.470     3     4     3.5     35   5857 |   10  3471    0.0025    0.0003    0.0001 |
    3.480     3     4     3.5     35   5892 |   10  3481    0.0018    0.0002    0.0001 |
    3.490     3     4     3.6     36   5928 |   10  3491    0.0021    0.0002    0.0001 |
    3.500     3     4     3.5     35   5963 |   10  3501    0.0021    0.0002    0.0001 |
    3.510     3     4     3.6     36   5999 |   10  3511    0.0025    0.0002    0.0001 |
    3.520     3     4     3.5     35   6034 |   10  3521    0.0018    0.0002    0.0001 |
    3.530     3     4     3.6     36   6070 |   10  3531    0.0017    0.0002    0.0000 |
    3.540     3     4     3.7     37   6107 |   10  3541    0.0022    0.0002    0.0001 |
    3.550     3     4     3.7     37   6144 |   10  3551    0.0024    0.0002    0.0001 |
    3.560     3     4     3.6     36   6180 |   10  3561    0.0017    0.0002    0.0000 |
    3.570     3     4     3.6     36   6216 |   10  3571    0.0018    0.0002    0.0000 |
    3.580     3     4     3.6     36   6252 |   10  3581    0.0018    0.0002    0.0000 |
    3.590     3     4     3.6     36   6288 |   10  3591    0.0022    0.0002    0.0001 |
    3.600     3     4     3.7     37   6325 |   10  3601    0.0020    0.0002    0.0001 |
    3.610     3     4     3.6     36   6361 |   10  3611    0.0016    0.0002    0.0000 |
    3.620     3     4     3.5     35   6396 |   10  3621    0.0017    0.0002    0.0000 |
    3.630     3     4     3.7     37   6433 |   10  3631    0.0023    0.0002    0.0001 |
    3.640     3     4     3.7     37   6470 |   10  3641    0.0019    0.0002    0.0001 |
    3.650     3     4     3.6     36   6506 |   10  3651    0.0021    0.0002    0.0001 |
    3.660     3     4     3.7     37   6543 |   10  3661    0.0020    0.0002    0.0001 |
    3.670     3     4     3.7     37   6580 |   10  3671    0.0024    0.0002    0.0001 |
    3.680     3     4     3.8     38   6618 |   10  3681    0.0024    0.0002    0.0001 |
    3.690     3     4     3.6     36   6654 |   10  3691    0.0017    0.0002    0.0000 |
    3.700     3     4     3.7     37   6691 |   10  3701    0.0015    0.0002    0.0000 |
    3.710     3     4     3.8     38   6729 |   10  3711    0.0021    0.0002    0.0001 |
    3.720     3     4     3.7     37   6766 |   10  3721    0.0021    0.0002    0.0001 |
    3.730     3     4     3.8     38   6804 |   10  3731    0.0018    0.0002    0.0000 |
    3.740     3     4     3.7     37   6841 |   10  3741    0.0020    0.0002    0.0001 |
    3.750     3     4     3.7     37   6878 |   10  3751    0.0018    0.0002    0.0000 |
    3.760     3     4     3.5     35   6913 |   10  3761    0.0024    0.0002    0.0001 |
    3.770     3     4     3.8     38   6951 |   10  3771    0.0019    0.0002    0.0000 |
    3.780     3     4     3.7     37   6988 |   10  3781    0.0020    0.0002    0.0001 |
    3.790     3     4     3.7     37   7025 |   10  3791    0.0021    0.0002    0.0001 |
    3.800     3     4     3.8     38   7063 |   10  3801    0.0025    0.0002    0.0001 |
    3.810     3     4     3.8     38   7101 |   10  3811    0.0017    0.0002    0.0000 |
    3.820     3     4     3.7     37   7138 |   10  3821    0.0019    0.0002    0.0001 |
    3.830     3     4     3.8     38   7176 |   10  3831    0.0020    0.0002    0.0001 |
    3.840     3     4     3.7     37   7213 |   10  3841    0.0022    0.0002    0.0001 |
    3.850     3     4     3.8     38   7251 |   10  3851    0.0022    0.0002    0.0001 |
    3.860     3     4     3.7     37   7288 |   10  3861    0.0021    0.0002    0.0001 |
    3.870     3     4     3.8     38   7326 |   10  3871    0.0019    0.0002    0.0000 |
    3.880     3     4     3.7     37   7363 |   10  3881    0.0021    0.0002    0.0001 |
    3.890     3     4     3.8     38   7401 |   10  3891    0.0022    0.0002    0.0001 |
    3.900     3     4     3.8     38   7439 |   10  3901    0.0020    0.0002    0.0001 |
    3.910     3     4     3.8     38   7477 |   10  3911    0.0026    0.0003    0.0001 |
    3.920     3     4     3.7     37   7514 |   10  3921    0.0023    0.0002    0.0001 |
    3.930     3     4     3.8     38   7552 |   10  3931    0.0020    0.0002    0.0001 |
    3.940     3     4     3.7     37   7589 |   10  3941    0.0022    0.0002    0.0001 |
    3.950     3     4     3.7     37   7626 |   10  3951    0.0016    0.0002    0.0000 |
    3.960     3     4     3.9     39   7665 |   10  3961    0.0015    0.0002    0.0000 |
    3.970     3     4     3.7     37   7702 |   10  3971    0.0025    0.0002    0.0001 |
    3.980     3     4     3.8     38   7740 |   10  3981    0.0017    0.0002    0.0000 |
    3.990     3     4     3.7     37   7777 |   10  3991    0.0022    0.0002    0.0001 |
    4.000     3     4     3.8     38   7815 |   10  4001    0.0020    0.0002    0.0001 |
    4.010     3     4     3.7     37   7852 |   10  4011    0.0027    0.0003    0.0001 |
    4.020     3     4     3.8     38   7890 |   10  4021    0.0020    0.0002    0.0001 |
    4.030     3     4     3.8     38   7928 |   10  4031    0.0021    0.0002    0.0001 |
    4.040     3     4     3.7     37   7965 |   10  4041    0.0022    0.0002    0.0001 |
    4.050     3     4     3.8     38   8003 |   10  4051    0.0019    0.0002    0.0001 |
    4.060     3     4     3.8     38   8041 |   10  4061    0.0020    0.0002    0.0001 |
    4.070     3     4     3.8     38   8079 |   10  4071    0.0024    0.0002    0.0001 |
    4.080     3     4     3.7     37   8116 |   10  4081    0.0018    0.0002    0.0000 |
    4.090     3     4     3.8     38   8154 |   10  4091    0.0021    0.0002    0.0001 |
    4.100     3     4     3.8     38   8192 |   10  4101    0.0023    0.0002    0.0001 |
    4.110     3     4     3.8     38   8230 |   10  4111    0.0017    0.0002    0.0000 |
    4.120     3     4     3.7     37   8267 |   10  4121    0.0019    0.0002    0.0001 |
    4.130     3     4     3.8     38   8305 |   10  4131    0.0020    0.0002    0.0001 |
    4.140     3     4     3.7     37   8342 |   10  4141    0.0024    0.0002    0.0001 |
    4.150     3     4     3.7     37   8379 |   10  4151    0.0019    0.0002    0.0001 |
    4.160     3     4     3.7     37   8416 |   10  4161    0.0018    0.0002    0.0000 |
    4.170     3     4     3.7     37   8453 |   10  4171    0.0016    0.0002    0.0000 |
    4.180     3     4     3.7     37   8490 |   10  4181    0.0020    0.0002    0.0001 |
    4.190     3     4     3.8     38   8528 |   10  4191    0.0022    0.0002    0.0001 |
    4.200     3     4     3.7     37   8565 |   10  4201    0.0023    0.0002    0.0001 |
    4.210     3     4     3.7     37   8602 |   10  4211    0.0017    0.0002    0.0000 |
    4.220     3     4     3.8     38   8640 |   10  4221    0.0020    0.0002    0.0001 |
    4.230     3     4     3.7     37   8677 |   10  4231    0.0023    0.0002    0.0001 |
    4.240     3     4     3.6     36   8713 |   10  4241    0.0018    0.0002    0.0000 |
    4.250     3     4     3.8     38   8751 |   10  4251    0.0021    0.0002    0.0001 |
    4.260     3     4     3.7     37   8788 |   10  4261    0.0020    0.0002    0.0001 |
    4.270     3     4     3.8     38   8826 |   10  4271    0.0023    0.0002    0.0001 |
    4.280     3     4     3.6     36   8862 |   10  4281    0.0024    0.0002    0.0001 |
    4.290     3     4     3.7     37   8899 |   10  4291    0.0018    0.0002    0.0000 |
    4.300     3     4     3.7     37   8936 |   10  4301    0.0022    0.0002    0.0001 |
    4.310     3     4     3.6     36   8972 |   10  4311    0.0019    0.0002    0.0001 |
    4.320     3     4     3.8     38   9010 |   10  4321    0.0021    0.0002    0.0001 |
    4.330     3     4     3.7     37   9047 |   10  4331    0.0020    0.0002    0.0001 |
    4.340     3     4     3.7     37   9084 |   10  4341    0.0014    0.0001    0.0000 |
    4.350     3     4     3.7     37   9121 |   10  4351    0.0016    0.0002    0.0000 |
    4.360     3     4     3.7     37   9158 |   10  4361    0.0024    0.0002    0.0001 |
    4.370     3     4     3.7     37   9195 |   10  4371    0.0020    0.0002    0.0001 |
    4.380     3     4     3.7     37   9232 |   10  4381    0.0019    0.0002    0.0001 |
    4.390     3     4     3.7     37   9269 |   10  4391    0.0018    0.0002    0.0000 |
    4.400     3     4     3.7     37   9306 |   10  4401    0.0016    0.0002    0.0000 |
    4.410     3     4     3.7     37   9343 |   10  4411    0.0023    0.0002    0.0001 |
    4.420     3     4     3.7     37   9380 |   10  4421    0.0021    0.0002    0.0001 |
    4.430     3     4     3.8     38   9418 |   10  4431    0.0019    0.0002    0.0000 |
    4.440     3     4     3.7     37   9455 |   10  4441    0.0017    0.0002    0.0000 |
    4.450     3     4     3.6     36   9491 |   10  4451    0.0020    0.0002    0.0001 |
    4.460     3     4     3.8     38   9529 |   10  4461    0.0022    0.0002    0.0001 |
    4.470     3     4     3.7     37   9566 |   10  4471    0.0019    0.0002    0.0001 |
    4.480     3     4     3.7     37   9603 |   10  4481    0.0018    0.0002    0.0000 |
    4.490     3     4     3.7     37   9640 |   10  4491    0.0018    0.0002    0.0000 |
    4.500     3     4     3.7     37   9677 |   10  4501    0.0023    0.0002    0.0001 |
    4.510     3     4     3.7     37   9714 |   10  4511    0.0018    0.0002    0.0000 |
    4.520     3     4     3.7     37   9751 |   10  4521    0.0019    0.0002    0.0001 |
    4.530     3     4     3.7     37   9788 |   10  4531    0.0018    0.0002    0.0000 |
    4.540     3     4     3.7     37   9825 |   10  4541    0.0023    0.0002    0.0001 |
    4.550     3     4     3.6     36   9861 |   10  4551    0.0022    0.0002    0.0001 |
    4.560     3     4     3.7     37   9898 |   10  4561    0.0017    0.0002    0.0000 |
    4.570     3     4     3.6     36   9934 |   10  4571    0.0019    0.0002    0.0001 |
    4.580     3     4     3.7     37   9971 |   10  4581    0.0015    0.0002    0.0000 |
    4.590     3     4     3.7     37  10008 |   10  4591    0.0023    0.0002    0.0001 |
    4.600     3     4     3.7     37  10045 |   10  4601    0.0019    0.0002    0.0001 |
    4.610     3     4     3.8     38  10083 |   10  4611    0.0017    0.0002    0.0000 |
    4.620     3     4     3.6     36  10119 |   10  4621    0.0017    0.0002    0.0000 |
    4.630     3     4     3.8     38  10157 |   10  4631    0.0023    0.0002    0.0001 |
    4.640     3     4     3.7     37  10194 |   10  4641    0.0024    0.0002    0.0001 |
    4.650     3     4     3.6     36  10230 |   10  4651    0.0018    0.0002    0.0000 |
    4.660     3     4     3.7     37  10267 |   10  4661    0.0017    0.0002    0.0000 |
    4.670     3     4     3.7     37  10304 |   10  4671    0.0017    0.0002    0.0000 |
    4.680     3     4     3.7     37  10341 |   10  4681    0.0027    0.0003    0.0001 |
    4.690     3     4     3.5     35  10376 |   10  4691    0.0018    0.0002    0.0001 |
    4.700     3     4     3.7     37  10413 |   10  4701    0.0017    0.0002    0.0000 |
    4.710     3     4     3.7     37  10450 |   10  4711    0.0020    0.0002    0.0001 |
    4.720     3     4     3.8     38  10488 |   10  4721    0.0023    0.0002    0.0001 |
    4.730     3     4     3.7     37  10525 |   10  4731    0.0024    0.0002    0.0001 |
    4.740     3     4     3.7     37  10562 |   10  4741    0.0018    0.0002    0.0000 |
    4.750     3     4     3.7     37  10599 |   10  4751    0.0019    0.0002    0.0001 |
    4.760     3     4     3.7     37  10636 |   10  4761    0.0016    0.0002    0.0000 |
    4.770     3     4     3.7     37  10673 |   10  4771    0.0023    0.0002    0.0001 |
    4.780     3     4     3.7     37  10710 |   10  4781    0.0016    0.0002    0.0000 |
    4.790     3     4     3.7     37  10747 |   10  4791    0.0019    0.0002    0.0001 |
    4.800     3     4     3.8     38  10785 |   10  4801    0.0019    0.0002    0.0001 |
    4.810     3     4     3.7     37  10822 |   10  4811    0.0020    0.0002    0.0001 |
    4.820     3     4     3.7     37  10859 |   10  4821    0.0021    0.0002    0.0001 |
    4.830     3     4     3.7     37  10896 |   10  4831    0.0018    0.0002    0.0000 |
    4.840     3     4     3.8     38  10934 |   10  4841    0.0021    0.0002    0.0001 |
    4.850     3     4     3.7     37  10971 |   10  4851    0.0018    0.0002    0.0000 |
    4.860     3     4     3.7     37  11008 |   10  4861    0.0021    0.0002    0.0001 |
    4.870     3     4     3.7     37  11045 |   10  4871    0.0019    0.0002    0.0001 |
    4.880     3     4     3.7     37  11082 |   10  4881    0.0018    0.0002    0.0000 |
    4.890     3     4     3.7     37  11119 |   10  4891    0.0018    0.0002    0.0000 |
    4.900     3     4     3.7     37  11156 |   10  4901    0.0020    0.0002    0.0001 |
    4.910     3     4     3.7     37  11193 |   10  4911    0.0025    0.0003    0.0001 |
    4.920     3     4     3.7     37  11230 |   10  4921    0.0022    0.0002    0.0001 |
    4.930     3     4     3.5     35  11265 |   10  4931    0.0016    0.0002    0.0000 |
    4.940     3     4     3.7     37  11302 |   10  4941    0.0017    0.0002    0.0000 |
    4.950     3     4     3.8     38  11340 |   10  4951    0.0025    0.0002    0.0001 |
    4.960     3     4     3.7     37  11377 |   10  4961    0.0016    0.0002    0.0000 |
    4.970     3     4     3.7     37  11414 |   10  4971    0.0019    0.0002    0.0001 |
    4.980     3     4     3.7     37  11451 |   10  4981    0.0017    0.0002    0.0000 |
    4.990     3     4     3.7     37  11488 |   10  4991    0.0018    0.0002    0.0000 |
    5.000     3     4     3.7     37  11525 |   10  5001    0.0025    0.0002    0.0001 |
    5.010     3     4     3.7     37  11562 |   10  5011    0.0019    0.0002    0.0001 |
    5.020     3     4     3.8     38  11600 |   10  5021    0.0019    0.0002    0.0001 |
    5.030     3     4     3.7     37  11637 |   10  5031    0.0015    0.0002    0.0000 |
    5.040     3     4     3.7     37  11674 |   10  5041    0.0023    0.0002    0.0001 |
    5.050     3     4     3.7     37  11711 |   10  5051    0.0020    0.0002    0.0001 |
    5.060     3     4     3.7     37  11748 |   10  5061    0.0018    0.0002    0.0000 |
    5.070     3     4     3.7     37  11785 |   10  5071    0.0018    0.0002    0.0000 |
    5.080     3     4     3.8     38  11823 |   10  5081    0.0021    0.0002    0.0001 |
    5.090     3     4     3.7     37  11860 |   10  5091    0.0024    0.0002    0.0001 |
    5.100     3     4     3.7     37  11897 |   10  5101    0.0020    0.0002    0.0001 |
    5.110     3     4     3.7     37  11934 |   10  5111    0.0022    0.0002    0.0001 |
    5.120     3     4     3.7     37  11971 |   10  5121    0.0018    0.0002    0.0000 |
    5.130     3     4     3.7     37  12008 |   10  5131    0.0025    0.0003    0.0001 |
    5.140     3     4     3.8     38  12046 |   10  5141    0.0021    0.0002    0.0001 |
    5.150     3     4     3.7     37  12083 |   10  5151    0.0018    0.0002    0.0000 |
    5.160     3     4     3.7     37  12120 |   10  5161    0.0015    0.0001    0.0000 |
    5.170     3     4     3.7     37  12157 |   10  5171    0.0021    0.0002    0.0001 |
    5.180     3     4     3.7     37  12194 |   10  5181    0.0024    0.0002    0.0001 |
    5.190     3     4     3.7     37  12231 |   10  5191    0.0017    0.0002    0.0000 |
    5.200     3     4     3.8     38  12269 |   10  5201    0.0018    0.0002    0.0000 |
    5.210     3     4     3.7     37  12306 |   10  5211    0.0015    0.0001    0.0000 |
    5.220     3     4     3.7     37  12343 |   10  5221    0.0019    0.0002    0.0001 |
    5.230     3     4     3.7     37  12380 |   10  5231    0.0020    0.0002    0.0001 |
    5.240     3     4     3.7     37  12417 |   10  5241    0.0018    0.0002    0.0000 |
    5.250     3     4     3.7     37  12454 |   10  5251    0.0019    0.0002    0.0001 |
    5.260     3     4     3.8     38  12492 |   10  5261    0.0020    0.0002    0.0001 |
    5.270     3     4     3.7     37  12529 |   10  5271    0.0026    0.0003    0.0001 |
    5.280     3     4     3.7     37  12566 |   10  5281    0.0019    0.0002    0.0001 |
    5.290     3     4     3.7     37  12603 |   10  5291    0.0018    0.0002    0.0000 |
    5.300     3     4     3.7     37  12640 |   10  5301    0.0021    0.0002    0.0001 |
    5.310     3     4     3.7     37  12677 |   10  5311    0.0018    0.0002    0.0000 |
    5.320     3     4     3.8     38  12715 |   10  5321    0.0023    0.0002    0.0001 |
    5.330     3     4     3.7     37  12752 |   10  5331    0.0021    0.0002    0.0001 |
    5.340     3     4     3.7     37  12789 |   10  5341    0.0017    0.0002    0.0000 |
    5.350     3     4     3.7     37  12826 |   10  5351    0.0020    0.0002    0.0001 |
    5.360     3     4     3.7     37  12863 |   10  5361    0.0027    0.0003    0.0001 |
    5.370     3     4     3.7     37  12900 |   10  5371    0.0018    0.0002    0.0000 |
    5.380     3     4     3.8     38  12938 |   10  5381    0.0017    0.0002    0.0000 |
    5.390     3     4     3.7     37  12975 |   10  5391    0.0016    0.0002    0.0000 |
    5.400     3     4     3.7     37  13012 |   10  5401    0.0015    0.0002    0.0000 |
    5.410     3     4     3.7     37  13049 |   10  5411    0.0024    0.0002    0.0001 |
    5.420     3     4     3.7     37  13086 |   10  5421    0.0027    0.0003    0.0001 |
    5.430     3     4     3.6     36  13122 |   10  5431    0.0022    0.0002    0.0001 |
    5.440     3     4     3.7     37  13159 |   10  5441    0.0022    0.0002    0.0001 |
    5.450     3     4     3.7     37  13196 |   10  5451    0.0021    0.0002    0.0001 |
    5.460     3     4     3.8     38  13234 |   10  5461    0.0023    0.0002    0.0001 |
    5.470     3     4     3.7     37  13271 |   10  5471    0.0020    0.0002    0.0001 |
    5.480     3     4     3.7     37  13308 |   10  5481    0.0022    0.0002    0.0001 |
    5.490     3     4     3.7     37  13345 |   10  5491    0.0016    0.0002    0.0000 |
    5.500     3     4     3.7     37  13382 |   10  5501    0.0020    0.0002    0.0001 |
    5.510     3     4     3.7     37  13419 |   10  5511    0.0022    0.0002    0.0001 |
    5.520     3     4     3.8     38  13457 |   10  5521    0.0019    0.0002    0.0000 |
    5.530     3     4     3.7     37  13494 |   10  5531    0.0017    0.0002    0.0000 |
    5.540     3     4     3.7     37  13531 |   10  5541    0.0018    0.0002    0.0000 |
    5.550     3     4     3.7     37  13568 |   10  5551    0.0024    0.0002    0.0001 |
    5.560     3     4     3.7     37  13605 |   10  5561    0.0021    0.0002    0.0001 |
    5.570     3     4     3.7     37  13642 |   10  5571    0.0017    0.0002    0.0000 |
    5.580     3     4     3.7     37  13679 |   10  5581    0.0019    0.0002    0.0001 |
    5.590     3     4     3.8     38  13717 |   10  5591    0.0016    0.0002    0.0000 |
    5.600     3     4     3.7     37  13754 |   10  5601    0.0022    0.0002    0.0001 |
    5.610     3     4     3.7     37  13791 |   10  5611    0.0017    0.0002    0.0000 |
    5.620     3     4     3.7     37  13828 |   10  5621    0.0020    0.0002    0.0001 |
    5.630     3     4     3.5     35  13863 |   10  5631    0.0016    0.0002    0.0000 |
    5.640     3     4     3.7     37  13900 |   10  5641    0.0022    0.0002    0.0001 |
    5.650     3     4     3.7     37  13937 |   10  5651    0.0021    0.0002    0.0001 |
    5.660     3     4     3.7     37  13974 |   10  5661    0.0017    0.0002    0.0000 |
    5.670     3     4     3.7     37  14011 |   10  5671    0.0019    0.0002    0.0001 |
    5.680     3     4     3.8     38  14049 |   10  5681    0.0019    0.0002    0.0001 |
    5.690     3     4     3.7     37  14086 |   10  5691    0.0027    0.0003    0.0001 |
    5.700     3     4     3.7     37  14123 |   10  5701    0.0021    0.0002    0.0001 |
    5.710     3     4     3.7     37  14160 |   10  5711    0.0017    0.0002    0.0000 |
    5.720     3     4     3.7     37  14197 |   10  5721    0.0020    0.0002    0.0001 |
    5.730     3     4     3.7     37  14234 |   10  5731    0.0023    0.0002    0.0001 |
    5.740     3     4     3.7     37  14271 |   10  5741    0.0020    0.0002    0.0001 |
    5.750     3     4     3.8     38  14309 |   10  5751    0.0018    0.0002    0.0000 |
    5.760     3     4     3.7     37  14346 |   10  5761    0.0017    0.0002    0.0000 |
    5.770     3     4     3.7     37  14383 |   10  5771    0.0016    0.0002    0.0000 |
    5.780     3     4     3.7     37  14420 |   10  5781    0.0024    0.0002    0.0001 |
    5.790     3     4     3.7     37  14457 |   10  5791    0.0022    0.0002    0.0001 |
    5.800     3     4     3.7     37  14494 |   10  5801    0.0020    0.0002    0.0001 |
    5.810     3     4     3.7     37  14531 |   10  5811    0.0017    0.0002    0.0000 |
    5.820     3     4     3.8     38  14569 |   10  5821    0.0020    0.0002    0.0001 |
    5.830     3     4     3.7     37  14606 |   10  5831    0.0021    0.0002    0.0001 |
    5.840     3     4     3.7     37  14643 |   10  5841    0.0020    0.0002    0.0001 |
    5.850     3     4     3.7     37  14680 |   10  5851    0.0020    0.0002    0.0001 |
    5.860     3     4     3.7     37  14717 |   10  5861    0.0019    0.0002    0.0001 |
    5.870     3     4     3.7     37  14754 |   10  5871    0.0024    0.0002    0.0001 |
    5.880     3     4     3.7     37  14791 |   10  5881    0.0019    0.0002    0.0001 |
    5.890     3     4     3.7     37  14828 |   10  5891    0.0020    0.0002    0.0001 |
    5.900     3     4     3.8     38  14866 |   10  5901    0.0020    0.0002    0.0001 |
    5.910     3     4     3.7     37  14903 |   10  5911    0.0022    0.0002    0.0001 |
    5.920     3     4     3.7     37  14940 |   10  5921    0.0023    0.0002    0.0001 |
    5.930     3     4     3.7     37  14977 |   10  5931    0.0018    0.0002    0.0000 |
    5.940     3     4     3.7     37  15014 |   10  5941    0.0019    0.0002    0.0001 |
    5.950     3     4     3.7     37  15051 |   10  5951    0.0017    0.0002    0.0000 |
    5.960     3     4     3.7     37  15088 |   10  5961    0.0024    0.0002    0.0001 |
    5.970     3     4     3.7     37  15125 |   10  5971    0.0019    0.0002    0.0001 |
    5.980     3     4     3.8     38  15163 |   10  5981    0.0018    0.0002    0.0000 |
    5.990     3     4     3.7     37  15200 |   10  5991    0.0019    0.0002    0.0001 |
    6.000     3     4     3.7     37  15237 |   10  6001    0.0023    0.0002    0.0001 |
    6.010     3     4     3.7     37  15274 |   10  6011    0.0020    0.0002    0.0001 |
    6.020     3     4     3.7     37  15311 |   10  6021    0.0019    0.0002    0.0001 |
    6.030     3     4     3.7     37  15348 |   10  6031    0.0017    0.0002    0.0000 |
    6.040     3     4     3.7     37  15385 |   10  6041    0.0016    0.0002    0.0000 |
    6.050     3     4     3.7     37  15422 |   10  6051    0.0025    0.0002    0.0001 |
    6.060     3     4     3.7     37  15459 |   10  6061    0.0021    0.0002    0.0001 |
    6.070     3     4     3.8     38  15497 |   10  6071    0.0023    0.0002    0.0001 |
    6.080     3     4     3.7     37  15534 |   10  6081    0.0021    0.0002    0.0001 |
    6.090     3     4     3.7     37  15571 |   10  6091    0.0023    0.0002    0.0001 |
    6.100     3     4     3.7     37  15608 |   10  6101    0.0025    0.0002    0.0001 |
    6.110     3     4     3.7     37  15645 |   10  6111    0.0021    0.0002    0.0001 |
    6.120     3     4     3.7     37  15682 |   10  6121    0.0017    0.0002    0.0000 |
    6.130     3     4     3.7     37  15719 |   10  6131    0.0018    0.0002    0.0000 |
    6.140     3     4     3.7     37  15756 |   10  6141    0.0023    0.0002    0.0001 |
    6.150     3     4     3.7     37  15793 |   10  6151    0.0021    0.0002    0.0001 |
    6.160     3     4     3.7     37  15830 |   10  6161    0.0019    0.0002    0.0001 |
    6.170     3     4     3.7     37  15867 |   10  6171    0.0020    0.0002    0.0001 |
    6.180     3     4     3.7     37  15904 |   10  6181    0.0023    0.0002    0.0001 |
    6.190     3     4     3.7     37  15941 |   10  6191    0.0023    0.0002    0.0001 |
    6.200     3     4     3.7     37  15978 |   10  6201    0.0017    0.0002    0.0000 |
    6.210     3     4     3.7     37  16015 |   10  6211    0.0018    0.0002    0.0000 |
    6.220     3     4     3.7     37  16052 |   10  6221    0.0016    0.0002    0.0000 |
    6.230     3     4     3.8     38  16090 |   10  6231    0.0023    0.0002    0.0001 |
    6.240     3     4     3.7     37  16127 |   10  6241    0.0017    0.0002    0.0000 |
    6.250     3     4     3.7     37  16164 |   10  6251    0.0017    0.0002    0.0000 |
    6.260     3     4     3.7     37  16201 |   10  6261    0.0019    0.0002    0.0001 |
    6.270     3     4     3.8     38  16239 |   10  6271    0.0022    0.0002    0.0001 |
    6.280     3     4     3.7     37  16276 |   10  6281    0.0022    0.0002    0.0001 |
    6.290     3     4     3.7     37  16313 |   10  6291    0.0021    0.0002    0.0001 |
    6.300     3     4     3.7     37  16350 |   10  6301    0.0016    0.0002    0.0000 |
    6.310     3     4     3.7     37  16387 |   10  6311    0.0023    0.0002    0.0001 |
    6.320     3     4     3.7     37  16424 |   10  6321    0.0023    0.0002    0.0001 |
    6.330     3     4     3.7     37  16461 |   10  6331    0.0018    0.0002    0.0000 |
    6.340     3     4     3.7     37  16498 |   10  6341    0.0020    0.0002    0.0001 |
    6.350     3     4     3.7     37  16535 |   10  6351    0.0019    0.0002    0.0001 |
    6.360     3     4     3.7     37  16572 |   10  6361    0.0026    0.0003    0.0001 |
    6.370     3     4     3.7     37  16609 |   10  6371    0.0022    0.0002    0.0001 |
    6.380     3     4     3.7     37  16646 |   10  6381    0.0017    0.0002    0.0000 |
    6.390     3     4     3.7     37  16683 |   10  6391    0.0020    0.0002    0.0001 |
    6.400     3     4     3.7     37  16720 |   10  6401    0.0019    0.0002    0.0001 |
    6.410     3     4     3.7     37  16757 |   10  6411    0.0025    0.0002    0.0001 |
    6.420     3     4     3.7     37  16794 |   10  6421    0.0017    0.0002    0.0000 |
    6.430     3     4     3.7     37  16831 |   10  6431    0.0019    0.0002    0.0001 |
    6.440     3     4     3.7     37  16868 |   10  6441    0.0015    0.0002    0.0000 |
    6.450     3     4     3.7     37  16905 |   10  6451    0.0022    0.0002    0.0001 |
    6.460     3     4     3.7     37  16942 |   10  6461    0.0023    0.0002    0.0001 |
    6.470     3     4     3.8     38  16980 |   10  6471    0.0022    0.0002    0.0001 |
    6.480     3     4     3.7     37  17017 |   10  6481    0.0019    0.0002    0.0001 |
    6.490     3     4     3.7     37  17054 |   10  6491    0.0019    0.0002    0.0001 |
    6.500     3     4     3.7     37  17091 |   10  6501    0.0024    0.0002    0.0001 |
    6.510     3     4     3.7     37  17128 |   10  6511    0.0021    0.0002    0.0001 |
    6.520     3     4     3.8     38  17166 |   10  6521    0.0018    0.0002    0.0000 |
    6.530     3     4     3.7     37  17203 |   10  6531    0.0017    0.0002    0.0000 |
    6.540     3     4     3.7     37  17240 |   10  6541    0.0026    0.0003    0.0001 |
    6.550     3     4     3.7     37  17277 |   10  6551    0.0017    0.0002    0.0000 |
    6.560     3     4     3.7     37  17314 |   10  6561    0.0018    0.0002    0.0000 |
    6.570     3     4     3.7     37  17351 |   10  6571    0.0015    0.0001    0.0000 |
    6.580     3     4     3.7     37  17388 |   10  6581    0.0017    0.0002    0.0000 |
    6.590     3     4     3.7     37  17425 |   10  6591    0.0023    0.0002    0.0001 |
    6.600     3     4     3.7     37  17462 |   10  6601    0.0019    0.0002    0.0001 |
    6.610     3     4     3.7     37  17499 |   10  6611    0.0020    0.0002    0.0001 |
    6.620     3     4     3.7     37  17536 |   10  6621    0.0016    0.0002    0.0000 |
    6.630     3     4     3.7     37  17573 |   10  6631    0.0026    0.0003    0.0001 |
    6.640     3     4     3.7     37  17610 |   10  6641    0.0021    0.0002    0.0001 |
    6.650     3     4     3.7     37  17647 |   10  6651    0.0017    0.0002    0.0000 |
    6.660     3     4     3.7     37  17684 |   10  6661    0.0018    0.0002    0.0000 |
    6.670     3     4     3.7     37  17721 |   10  6671    0.0018    0.0002    0.0000 |
    6.680     3     4     3.7     37  17758 |   10  6681    0.0024    0.0002    0.0001 |
    6.690     3     4     3.7     37  17795 |   10  6691    0.0017    0.0002    0.0000 |
