          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    6.610     7     7     7.0     70  57675 |   10  6611    0.0027    0.0003    0.0000 |
    6.620     7     7     7.0     70  57745 |   10  6621    0.0027    0.0003    0.0000 |
    6.630     7     7     7.0     70  57815 |   10  6631    0.0027    0.0003    0.0000 |
    6.640     7     7     7.0     70  57885 |   10  6641    0.0028    0.0003    0.0000 |
    6.650     7     7     7.0     70  57955 |   10  6651    0.0025    0.0003    0.0000 |
    6.660     7     7     7.0     70  58025 |   10  6661    0.0025    0.0002    0.0000 |
    6.670     7     7     7.0     70  58095 |   10  6671    0.0026    0.0003    0.0000 |
    6.680     7     7     7.0     70  58165 |   10  6681    0.0025    0.0003    0.0000 |
    6.690     7     7     7.0     70  58235 |   10  6691    0.0030    0.0003    0.0000 |
    6.700     7     7     7.0     70  58305 |   10  6701    0.0028    0.0003    0.0000 |
    6.710     7     7     7.0     70  58375 |   10  6711    0.0028    0.0003    0.0000 |
    6.720     7     7     7.0     70  58445 |   10  6721    0.0024    0.0002    0.0000 |
    6.730     7     7     7.0     70  58515 |   10  6731    0.0029    0.0003    0.0000 |
    6.740     7     7     7.0     70  58585 |   10  6741    0.0025    0.0002    0.0000 |
    6.750     7     7     7.0     70  58655 |   10  6751    0.0026    0.0003    0.0000 |
    6.760     7     7     7.0     70  58725 |   10  6761    0.0026    0.0003    0.0000 |
    6.770     7     7     7.0     70  58795 |   10  6771    0.0025    0.0003    0.0000 |
    6.780     7     7     7.0     70  58865 |   10  6781    0.0027    0.0003    0.0000 |
    6.790     7     7     7.0     70  58935 |   10  6791    0.0030    0.0003    0.0000 |
    6.800     7     7     7.0     70  59005 |   10  6801    0.0026    0.0003    0.0000 |
    6.810     7     7     7.0     70  59075 |   10  6811    0.0027    0.0003    0.0000 |
    6.820     7     7     7.0     70  59145 |   10  6821    0.0026    0.0003    0.0000 |
    6.830     7     7     7.0     70  59215 |   10  6831    0.0023    0.0002    0.0000 |
    6.840     7     7     7.0     70  59285 |   10  6841    0.0026    0.0003    0.0000 |
    6.850     7     7     7.0     70  59355 |   10  6851    0.0028    0.0003    0.0000 |
    6.860     7     7     7.0     70  59425 |   10  6861    0.0028    0.0003    0.0000 |
    6.870     7     7     7.0     70  59495 |   10  6871    0.0028    0.0003    0.0000 |
    6.880     7     7     7.0     70  59565 |   10  6881    0.0027    0.0003    0.0000 |
    6.890     7     7     7.0     70  59635 |   10  6891    0.0024    0.0002    0.0000 |
    6.900     7     7     7.0     70  59705 |   10  6901    0.0023    0.0002    0.0000 |
    6.910     7     7     7.0     70  59775 |   10  6911    0.0025    0.0003    0.0000 |
    6.920     7     7     7.0     70  59845 |   10  6921    0.0025    0.0002    0.0000 |
    6.930     7     7     7.0     70  59915 |   10  6931    0.0023    0.0002    0.0000 |
    6.940     7     7     7.0     70  59985 |   10  6941    0.0030    0.0003    0.0000 |
    6.950     7     7     7.0     70  60055 |   10  6951    0.0028    0.0003    0.0000 |
    6.960     7     7     7.0     70  60125 |   10  6961    0.0029    0.0003    0.0000 |
    6.970     7     7     7.0     70  60195 |   10  6971    0.0025    0.0003    0.0000 |
    6.980     7     7     7.0     70  60265 |   10  6981    0.0026    0.0003    0.0000 |
    6.990     7     7     7.0     70  60335 |   10  6991    0.0023    0.0002    0.0000 |
    7.000     7     7     7.0     70  60405 |   10  7001    0.0024    0.0002    0.0000 |
    7.010     7     7     7.0     70  60475 |   10  7011    0.0023    0.0002    0.0000 |
    7.020     7     7     7.0     70  60545 |   10  7021    0.0028    0.0003    0.0000 |
    7.030     7     7     7.0     70  60615 |   10  7031    0.0027    0.0003    0.0000 |
    7.040     7     7     7.0     70  60685 |   10  7041    0.0027    0.0003    0.0000 |
    7.050     7     7     7.0     70  60755 |   10  7051    0.0028    0.0003    0.0000 |
    7.060     7     7     7.0     70  60825 |   10  7061    0.0026    0.0003    0.0000 |
    7.070     7     7     7.0     70  60895 |   10  7071    0.0025    0.0002    0.0000 |
    7.080     7     7     7.0     70  60965 |   10  7081    0.0023    0.0002    0.0000 |
    7.090     7     7     7.0     70  61035 |   10  7091    0.0026    0.0003    0.0000 |
    7.100     7     7     7.0     70  61105 |   10  7101    0.0025    0.0002    0.0000 |
    7.110     7     7     7.0     70  61175 |   10  7111    0.0026    0.0003    0.0000 |
    7.120     7     7     7.0     70  61245 |   10  7121    0.0031    0.0003    0.0000 |
    7.130     7     7     7.0     70  61315 |   10  7131    0.0029    0.0003    0.0000 |
    7.140     7     7     7.0     70  61385 |   10  7141    0.0025    0.0002    0.0000 |
    7.150     7     7     7.0     70  61455 |   10  7151    0.0025    0.0002    0.0000 |
    7.160     7     7     7.0     70  61525 |   10  7161    0.0026    0.0003    0.0000 |
    7.170     7     7     7.0     70  61595 |   10  7171    0.0028    0.0003    0.0000 |
    7.180     7     7     7.0     70  61665 |   10  7181    0.0026    0.0003    0.0000 |
    7.190     7     7     7.0     70  61735 |   10  7191    0.0027    0.0003    0.0000 |
    7.200     7     7     7.0     70  61805 |   10  7201    0.0025    0.0003    0.0000 |
    7.210     7     7     7.0     70  61875 |   10  7211    0.0026    0.0003    0.0000 |
    7.220     7     7     7.0     70  61945 |   10  7221    0.0028    0.0003    0.0000 |
    7.230     7     7     7.0     70  62015 |   10  7231    0.0026    0.0003    0.0000 |
    7.240     7     7     7.0     70  62085 |   10  7241    0.0031    0.0003    0.0000 |
    7.250     7     7     7.0     70  62155 |   10  7251    0.0025    0.0003    0.0000 |
    7.260     7     7     7.0     70  62225 |   10  7261    0.0026    0.0003    0.0000 |
    7.270     7     7     7.0     70  62295 |   10  7271    0.0027    0.0003    0.0000 |
    7.280     7     7     7.0     70  62365 |   10  7281    0.0028    0.0003    0.0000 |
    7.290     7     7     7.0     70  62435 |   10  7291    0.0028    0.0003    0.0000 |
    7.300     7     7     7.0     70  62505 |   10  7301    0.0030    0.0003    0.0000 |
    7.310     7     7     7.0     70  62575 |   10  7311    0.0029    0.0003    0.0000 |
    7.320     7     7     7.0     70  62645 |   10  7321    0.0027    0.0003    0.0000 |
    7.330     7     7     7.0     70  62715 |   10  7331    0.0025    0.0003    0.0000 |
    7.340     7     7     7.0     70  62785 |   10  7341    0.0027    0.0003    0.0000 |
    7.350     7     7     7.0     70  62855 |   10  7351    0.0025    0.0002    0.0000 |
    7.360     7     7     7.0     70  62925 |   10  7361    0.0026    0.0003    0.0000 |
    7.370     7     7     7.0     70  62995 |   10  7371    0.0025    0.0003    0.0000 |
    7.380     7     7     7.0     70  63065 |   10  7381    0.0029    0.0003    0.0000 |
    7.390     7     7     7.0     70  63135 |   10  7391    0.0026    0.0003    0.0000 |
    7.400     7     7     7.0     70  63205 |   10  7401    0.0027    0.0003    0.0000 |
    7.410     7     7     7.0     70  63275 |   10  7411    0.0026    0.0003    0.0000 |
    7.420     7     7     7.0     70  63345 |   10  7421    0.0026    0.0003    0.0000 |
    7.430     7     7     7.0     70  63415 |   10  7431    0.0026    0.0003    0.0000 |
    7.440     7     7     7.0     70  63485 |   10  7441    0.0028    0.0003    0.0000 |
    7.450     7     7     7.0     70  63555 |   10  7451    0.0023    0.0002    0.0000 |
    7.460     7     7     7.0     70  63625 |   10  7461    0.0024    0.0002    0.0000 |
    7.470     7     7     7.0     70  63695 |   10  7471    0.0031    0.0003    0.0000 |
    7.480     7     7     7.0     70  63765 |   10  7481    0.0025    0.0003    0.0000 |
    7.490     7     7     7.0     70  63835 |   10  7491    0.0027    0.0003    0.0000 |
    7.500     7     7     7.0     70  63905 |   10  7501    0.0027    0.0003    0.0000 |
    7.510     7     7     7.0     70  63975 |   10  7511    0.0027    0.0003    0.0000 |
    7.520     7     7     7.0     70  64045 |   10  7521    0.0025    0.0003    0.0000 |
    7.530     7     7     7.0     70  64115 |   10  7531    0.0026    0.0003    0.0000 |
    7.540     7     7     7.0     70  64185 |   10  7541    0.0027    0.0003    0.0000 |
    7.550     7     7     7.0     70  64255 |   10  7551    0.0028    0.0003    0.0000 |
    7.560     7     7     7.0     70  64325 |   10  7561    0.0026    0.0003    0.0000 |
    7.570     7     7     7.0     70  64395 |   10  7571    0.0029    0.0003    0.0000 |
    7.580     7     7     7.0     70  64465 |   10  7581    0.0025    0.0003    0.0000 |
    7.590     7     7     7.0     70  64535 |   10  7591    0.0025    0.0003    0.0000 |
    7.600     7     7     7.0     70  64605 |   10  7601    0.0026    0.0003    0.0000 |
    7.610     7     7     7.0     70  64675 |   10  7611    0.0025    0.0003    0.0000 |
    7.620     7     7     7.0     70  64745 |   10  7621    0.0025    0.0002    0.0000 |
    7.630     7     7     7.0     70  64815 |   10  7631    0.0024    0.0002    0.0000 |
    7.640     7     7     7.0     70  64885 |   10  7641    0.0026    0.0003    0.0000 |
    7.650     7     7     7.0     70  64955 |   10  7651    0.0025    0.0002    0.0000 |
    7.660     7     7     7.0     70  65025 |   10  7661    0.0027    0.0003    0.0000 |
    7.670     7     7     7.0     70  65095 |   10  7671    0.0027    0.0003    0.0000 |
    7.680     7     7     7.0     70  65165 |   10  7681    0.0027    0.0003    0.0000 |
    7.690     7     7     7.0     70  65235 |   10  7691    0.0024    0.0002    0.0000 |
    7.700     7     7     7.0     70  65305 |   10  7701    0.0026    0.0003    0.0000 |
    7.710     7     7     7.0     70  65375 |   10  7711    0.0028    0.0003    0.0000 |
    7.720     7     7     7.0     70  65445 |   10  7721    0.0023    0.0002    0.0000 |
    7.730     7     7     7.0     70  65515 |   10  7731    0.0025    0.0002    0.0000 |
    7.740     7     7     7.0     70  65585 |   10  7741    0.0025    0.0002    0.0000 |
    7.750     7     7     7.0     70  65655 |   10  7751    0.0025    0.0003    0.0000 |
    7.760     7     7     7.0     70  65725 |   10  7761    0.0026    0.0003    0.0000 |
    7.770     7     7     7.0     70  65795 |   10  7771    0.0029    0.0003    0.0000 |
    7.780     7     7     7.0     70  65865 |   10  7781    0.0030    0.0003    0.0000 |
    7.790     7     7     7.0     70  65935 |   10  7791    0.0027    0.0003    0.0000 |
    7.800     7     7     7.0     70  66005 |   10  7801    0.0024    0.0002    0.0000 |
    7.810     7     7     7.0     70  66075 |   10  7811    0.0024    0.0002    0.0000 |
    7.820     7     7     7.0     70  66145 |   10  7821    0.0025    0.0002    0.0000 |
    7.830     7     7     7.0     70  66215 |   10  7831    0.0024    0.0002    0.0000 |
    7.840     7     7     7.0     70  66285 |   10  7841    0.0025    0.0002    0.0000 |
    7.850     7     7     7.0     70  66355 |   10  7851    0.0028    0.0003    0.0000 |
    7.860     7     7     7.0     70  66425 |   10  7861    0.0024    0.0002    0.0000 |
    7.870     7     7     7.0     70  66495 |   10  7871    0.0029    0.0003    0.0000 |
    7.880     7     7     7.0     70  66565 |   10  7881    0.0030    0.0003    0.0000 |
    7.890     7     7     7.0     70  66635 |   10  7891    0.0025    0.0003    0.0000 |
    7.900     7     7     7.0     70  66705 |   10  7901    0.0026    0.0003    0.0000 |
    7.910     7     7     7.0     70  66775 |   10  7911    0.0026    0.0003    0.0000 |
    7.920     7     7     7.0     70  66845 |   10  7921    0.0025    0.0003    0.0000 |
    7.930     7     7     7.0     70  66915 |   10  7931    0.0026    0.0003    0.0000 |
    7.940     7     7     7.0     70  66985 |   10  7941    0.0024    0.0002    0.0000 |
    7.950     7     7     7.0     70  67055 |   10  7951    0.0024    0.0002    0.0000 |
    7.960     7     7     7.0     70  67125 |   10  7961    0.0032    0.0003    0.0000 |
    7.970     7     7     7.0     70  67195 |   10  7971    0.0028    0.0003    0.0000 |
    7.980     7     7     7.0     70  67265 |   10  7981    0.0026    0.0003    0.0000 |
    7.990     7     7     7.0     70  67335 |   10  7991    0.0024    0.0002    0.0000 |
    8.000     7     7     7.0     70  67405 |   10  8001    0.0025    0.0002    0.0000 |
    8.010     7     7     7.0     70  67475 |   10  8011    0.0026    0.0003    0.0000 |
    8.020     7     7     7.0     70  67545 |   10  8021    0.0025    0.0002    0.0000 |
    8.030     7     7     7.0     70  67615 |   10  8031    0.0024    0.0002    0.0000 |
    8.040     7     7     7.0     70  67685 |   10  8041    0.0024    0.0002    0.0000 |
    8.050     7     7     7.0     70  67755 |   10  8051    0.0026    0.0003    0.0000 |
    8.060     7     7     7.0     70  67825 |   10  8061    0.0029    0.0003    0.0000 |
    8.070     7     7     7.0     70  67895 |   10  8071    0.0026    0.0003    0.0000 |
    8.080     7     7     7.0     70  67965 |   10  8081    0.0026    0.0003    0.0000 |
    8.090     7     7     7.0     70  68035 |   10  8091    0.0030    0.0003    0.0000 |
    8.100     7     7     7.0     70  68105 |   10  8101    0.0025    0.0002    0.0000 |
    8.110     7     7     7.0     70  68175 |   10  8111    0.0027    0.0003    0.0000 |
    8.120     7     7     7.0     70  68245 |   10  8121    0.0024    0.0002    0.0000 |
    8.130     7     7     7.0     70  68315 |   10  8131    0.0023    0.0002    0.0000 |
    8.140     7     7     7.0     70  68385 |   10  8141    0.0026    0.0003    0.0000 |
    8.150     7     7     7.0     70  68455 |   10  8151    0.0027    0.0003    0.0000 |
    8.160     7     7     7.0     70  68525 |   10  8161    0.0023    0.0002    0.0000 |
    8.170     7     7     7.0     70  68595 |   10  8171    0.0028    0.0003    0.0000 |
    8.180     7     7     7.0     70  68665 |   10  8181    0.0030    0.0003    0.0000 |
    8.190     7     7     7.0     70  68735 |   10  8191    0.0025    0.0002    0.0000 |
    8.200     7     7     7.0     70  68805 |   10  8201    0.0032    0.0003    0.0000 |
    8.210     7     7     7.0     70  68875 |   10  8211    0.0026    0.0003    0.0000 |
    8.220     7     7     7.0     70  68945 |   10  8221    0.0029    0.0003    0.0000 |
    8.230     7     7     7.0     70  69015 |   10  8231    0.0027    0.0003    0.0000 |
    8.240     7     7     7.0     70  69085 |   10  8241    0.0025    0.0002    0.0000 |
    8.250     7     7     7.0     70  69155 |   10  8251    0.0026    0.0003    0.0000 |
    8.260     7     7     7.0     70  69225 |   10  8261    0.0028    0.0003    0.0000 |
    8.270     7     7     7.0     70  69295 |   10  8271    0.0024    0.0002    0.0000 |
    8.280     7     7     7.0     70  69365 |   10  8281    0.0030    0.0003    0.0000 |
    8.290     7     7     7.0     70  69435 |   10  8291    0.0028    0.0003    0.0000 |
    8.300     7     7     7.0     70  69505 |   10  8301    0.0031    0.0003    0.0000 |
    8.310     7     7     7.0     70  69575 |   10  8311    0.0034    0.0003    0.0000 |
    8.320     7     7     7.0     70  69645 |   10  8321    0.0025    0.0002    0.0000 |
    8.330     7     7     7.0     70  69715 |   10  8331    0.0031    0.0003    0.0000 |
    8.340     7     7     7.0     70  69785 |   10  8341    0.0025    0.0002    0.0000 |
    8.350     7     7     7.0     70  69855 |   10  8351    0.0026    0.0003    0.0000 |
    8.360     7     7     7.0     70  69925 |   10  8361    0.0027    0.0003    0.0000 |
    8.370     7     7     7.0     70  69995 |   10  8371    0.0024    0.0002    0.0000 |
    8.380     7     7     7.0     70  70065 |   10  8381    0.0025    0.0002    0.0000 |
    8.390     7     7     7.0     70  70135 |   10  8391    0.0032    0.0003    0.0000 |
    8.400     7     7     7.0     70  70205 |   10  8401    0.0025    0.0003    0.0000 |
    8.410     7     7     7.0     70  70275 |   10  8411    0.0033    0.0003    0.0000 |
    8.420     7     7     7.0     70  70345 |   10  8421    0.0026    0.0003    0.0000 |
    8.430     7     7     7.0     70  70415 |   10  8431    0.0025    0.0003    0.0000 |
    8.440     7     7     7.0     70  70485 |   10  8441    0.0025    0.0003    0.0000 |
    8.450     7     7     7.0     70  70555 |   10  8451    0.0027    0.0003    0.0000 |
    8.460     7     7     7.0     70  70625 |   10  8461    0.0024    0.0002    0.0000 |
    8.470     7     7     7.0     70  70695 |   10  8471    0.0024    0.0002    0.0000 |
    8.480     7     7     7.0     70  70765 |   10  8481    0.0028    0.0003    0.0000 |
    8.490     7     7     7.0     70  70835 |   10  8491    0.0024    0.0002    0.0000 |
    8.500     7     7     7.0     70  70905 |   10  8501    0.0023    0.0002    0.0000 |
    8.510     7     7     7.0     70  70975 |   10  8511    0.0029    0.0003    0.0000 |
    8.520     7     7     7.0     70  71045 |   10  8521    0.0031    0.0003    0.0000 |
    8.530     7     7     7.0     70  71115 |   10  8531    0.0029    0.0003    0.0000 |
    8.540     7     7     7.0     70  71185 |   10  8541    0.0024    0.0002    0.0000 |
    8.550     7     7     7.0     70  71255 |   10  8551    0.0024    0.0002    0.0000 |
    8.560     7     7     7.0     70  71325 |   10  8561    0.0027    0.0003    0.0000 |
    8.570     7     7     7.0     70  71395 |   10  8571    0.0025    0.0002    0.0000 |
    8.580     7     7     7.0     70  71465 |   10  8581    0.0025    0.0002    0.0000 |
    8.590     7     7     7.0     70  71535 |   10  8591    0.0024    0.0002    0.0000 |
    8.600     7     7     7.0     70  71605 |   10  8601    0.0023    0.0002    0.0000 |
    8.610     7     7     7.0     70  71675 |   10  8611    0.0024    0.0002    0.0000 |
    8.620     7     7     7.0     70  71745 |   10  8621    0.0026    0.0003    0.0000 |
    8.630     7     7     7.0     70  71815 |   10  8631    0.0026    0.0003    0.0000 |
    8.640     7     7     7.0     70  71885 |   10  8641    0.0028    0.0003    0.0000 |
    8.650     7     7     7.0     70  71955 |   10  8651    0.0032    0.0003    0.0000 |
    8.660     7     7     7.0     70  72025 |   10  8661    0.0029    0.0003    0.0000 |
    8.670     7     7     7.0     70  72095 |   10  8671    0.0025    0.0003    0.0000 |
    8.680     7     7     7.0     70  72165 |   10  8681    0.0026    0.0003    0.0000 |
    8.690     7     7     7.0     70  72235 |   10  8691    0.0025    0.0003    0.0000 |
    8.700     7     7     7.0     70  72305 |   10  8701    0.0026    0.0003    0.0000 |
    8.710     7     7     7.0     70  72375 |   10  8711    0.0024    0.0002    0.0000 |
    8.720     7     7     7.0     70  72445 |   10  8721    0.0025    0.0003    0.0000 |
    8.730     7     7     7.0     70  72515 |   10  8731    0.0024    0.0002    0.0000 |
    8.740     7     7     7.0     70  72585 |   10  8741    0.0031    0.0003    0.0000 |
    8.750     7     7     7.0     70  72655 |   10  8751    0.0026    0.0003    0.0000 |
    8.760     7     7     7.0     70  72725 |   10  8761    0.0028    0.0003    0.0000 |
    8.770     7     7     7.0     70  72795 |   10  8771    0.0028    0.0003    0.0000 |
    8.780     7     7     7.0     70  72865 |   10  8781    0.0026    0.0003    0.0000 |
    8.790     7     7     7.0     70  72935 |   10  8791    0.0027    0.0003    0.0000 |
    8.800     7     7     7.0     70  73005 |   10  8801    0.0030    0.0003    0.0000 |
    8.810     7     7     7.0     70  73075 |   10  8811    0.0026    0.0003    0.0000 |
    8.820     7     7     7.0     70  73145 |   10  8821    0.0026    0.0003    0.0000 |
    8.830     7     7     7.0     70  73215 |   10  8831    0.0025    0.0002    0.0000 |
    8.840     7     7     7.0     70  73285 |   10  8841    0.0024    0.0002    0.0000 |
    8.850     7     7     7.0     70  73355 |   10  8851    0.0026    0.0003    0.0000 |
    8.860     7     7     7.0     70  73425 |   10  8861    0.0024    0.0002    0.0000 |
    8.870     7     7     7.0     70  73495 |   10  8871    0.0026    0.0003    0.0000 |
    8.880     7     7     7.0     70  73565 |   10  8881    0.0027    0.0003    0.0000 |
    8.890     7     7     7.0     70  73635 |   10  8891    0.0028    0.0003    0.0000 |
    8.900     7     7     7.0     70  73705 |   10  8901    0.0031    0.0003    0.0000 |
    8.910     7     7     7.0     70  73775 |   10  8911    0.0025    0.0003    0.0000 |
    8.920     7     7     7.0     70  73845 |   10  8921    0.0025    0.0002    0.0000 |
    8.930     7     7     7.0     70  73915 |   10  8931    0.0027    0.0003    0.0000 |
    8.940     7     7     7.0     70  73985 |   10  8941    0.0024    0.0002    0.0000 |
    8.950     7     7     7.0     70  74055 |   10  8951    0.0023    0.0002    0.0000 |
    8.960     7     7     7.0     70  74125 |   10  8961    0.0026    0.0003    0.0000 |
    8.970     7     7     7.0     70  74195 |   10  8971    0.0023    0.0002    0.0000 |
    8.980     7     7     7.0     70  74265 |   10  8981    0.0023    0.0002    0.0000 |
    8.990     7     7     7.0     70  74335 |   10  8991    0.0027    0.0003    0.0000 |
    9.000     7     7     7.0     70  74405 |   10  9001    0.0029    0.0003    0.0000 |
    9.010     7     7     7.0     70  74475 |   10  9011    0.0029    0.0003    0.0000 |
    9.020     7     7     7.0     70  74545 |   10  9021    0.0024    0.0002    0.0000 |
    9.030     7     7     7.0     70  74615 |   10  9031    0.0028    0.0003    0.0000 |
    9.040     7     7     7.0     70  74685 |   10  9041    0.0025    0.0003    0.0000 |
    9.050     7     7     7.0     70  74755 |   10  9051    0.0028    0.0003    0.0000 |
    9.060     7     7     7.0     70  74825 |   10  9061    0.0023    0.0002    0.0000 |
    9.070     7     7     7.0     70  74895 |   10  9071    0.0024    0.0002    0.0000 |
    9.080     7     7     7.0     70  74965 |   10  9081    0.0025    0.0003    0.0000 |
    9.090     7     7     7.0     70  75035 |   10  9091    0.0025    0.0002    0.0000 |
    9.100     7     7     7.0     70  75105 |   10  9101    0.0024    0.0002    0.0000 |
    9.110     7     7     7.0     70  75175 |   10  9111    0.0023    0.0002    0.0000 |
    9.120     7     7     7.0     70  75245 |   10  9121    0.0030    0.0003    0.0000 |
    9.130     7     7     7.0     70  75315 |   10  9131    0.0023    0.0002    0.0000 |
    9.140     7     7     7.0     70  75385 |   10  9141    0.0030    0.0003    0.0000 |
    9.150     7     7     7.0     70  75455 |   10  9151    0.0029    0.0003    0.0000 |
    9.160     7     7     7.0     70  75525 |   10  9161    0.0025    0.0003    0.0000 |
    9.170     7     7     7.0     70  75595 |   10  9171    0.0025    0.0003    0.0000 |
    9.180     7     7     7.0     70  75665 |   10  9181    0.0029    0.0003    0.0000 |
    9.190     7     7     7.0     70  75735 |   10  9191    0.0027    0.0003    0.0000 |
    9.200     7     7     7.0     70  75805 |   10  9201    0.0025    0.0003    0.0000 |
    9.210     7     7     7.0     70  75875 |   10  9211    0.0025    0.0002    0.0000 |
    9.220     7     7     7.0     70  75945 |   10  9221    0.0025    0.0002    0.0000 |
    9.230     7     7     7.0     70  76015 |   10  9231    0.0026    0.0003    0.0000 |
    9.240     7     7     7.0     70  76085 |   10  9241    0.0024    0.0002    0.0000 |
    9.250     7     7     7.0     70  76155 |   10  9251    0.0028    0.0003    0.0000 |
    9.260     7     7     7.0     70  76225 |   10  9261    0.0028    0.0003    0.0000 |
    9.270     7     7     7.0     70  76295 |   10  9271    0.0023    0.0002    0.0000 |
    9.280     7     7     7.0     70  76365 |   10  9281    0.0033    0.0003    0.0000 |
    9.290     7     7     7.0     70  76435 |   10  9291    0.0023    0.0002    0.0000 |
    9.300     7     7     7.0     70  76505 |   10  9301    0.0025    0.0003    0.0000 |
    9.310     7     7     7.0     70  76575 |   10  9311    0.0027    0.0003    0.0000 |
    9.320     7     7     7.0     70  76645 |   10  9321    0.0025    0.0002    0.0000 |
    9.330     7     7     7.0     70  76715 |   10  9331    0.0024    0.0002    0.0000 |
    9.340     7     7     7.0     70  76785 |   10  9341    0.0026    0.0003    0.0000 |
    9.350     7     7     7.0     70  76855 |   10  9351    0.0023    0.0002    0.0000 |
    9.360     7     7     7.0     70  76925 |   10  9361    0.0025    0.0002    0.0000 |
    9.370     7     7     7.0     70  76995 |   10  9371    0.0032    0.0003    0.0000 |
    9.380     7     7     7.0     70  77065 |   10  9381    0.0024    0.0002    0.0000 |
    9.390     7     7     7.0     70  77135 |   10  9391    0.0027    0.0003    0.0000 |
    9.400     7     7     7.0     70  77205 |   10  9401    0.0028    0.0003    0.0000 |
    9.410     7     7     7.0     70  77275 |   10  9411    0.0026    0.0003    0.0000 |
    9.420     7     7     7.0     70  77345 |   10  9421    0.0026    0.0003    0.0000 |
    9.430     7     7     7.0     70  77415 |   10  9431    0.0027    0.0003    0.0000 |
    9.440     7     7     7.0     70  77485 |   10  9441    0.0024    0.0002    0.0000 |
    9.450     7     7     7.0     70  77555 |   10  9451    0.0026    0.0003    0.0000 |
    9.460     7     7     7.0     70  77625 |   10  9461    0.0026    0.0003    0.0000 |
    9.470     7     7     7.0     70  77695 |   10  9471    0.0026    0.0003    0.0000 |
    9.480     7     7     7.0     70  77765 |   10  9481    0.0025    0.0003    0.0000 |
    9.490     7     7     7.0     70  77835 |   10  9491    0.0026    0.0003    0.0000 |
    9.500     7     7     7.0     70  77905 |   10  9501    0.0025    0.0003    0.0000 |
    9.510     7     7     7.0     70  77975 |   10  9511    0.0026    0.0003    0.0000 |
    9.520     7     7     7.0     70  78045 |   10  9521    0.0027    0.0003    0.0000 |
    9.530     7     7     7.0     70  78115 |   10  9531    0.0030    0.0003    0.0000 |
    9.540     7     7     7.0     70  78185 |   10  9541    0.0024    0.0002    0.0000 |
    9.550     7     7     7.0     70  78255 |   10  9551    0.0025    0.0002    0.0000 |
    9.560     7     7     7.0     70  78325 |   10  9561    0.0030    0.0003    0.0000 |
    9.570     7     7     7.0     70  78395 |   10  9571    0.0025    0.0002    0.0000 |
    9.580     7     7     7.0     70  78465 |   10  9581    0.0023    0.0002    0.0000 |
    9.590     7     7     7.0     70  78535 |   10  9591    0.0026    0.0003    0.0000 |
    9.600     7     7     7.0     70  78605 |   10  9601    0.0024    0.0002    0.0000 |
    9.610     7     7     7.0     70  78675 |   10  9611    0.0024    0.0002    0.0000 |
    9.620     7     7     7.0     70  78745 |   10  9621    0.0028    0.0003    0.0000 |
    9.630     7     7     7.0     70  78815 |   10  9631    0.0025    0.0003    0.0000 |
    9.640     7     7     7.0     70  78885 |   10  9641    0.0031    0.0003    0.0000 |
    9.650     7     7     7.0     70  78955 |   10  9651    0.0024    0.0002    0.0000 |
    9.660     7     7     7.0     70  79025 |   10  9661    0.0030    0.0003    0.0000 |
    9.670     7     7     7.0     70  79095 |   10  9671    0.0025    0.0003    0.0000 |
    9.680     7     7     7.0     70  79165 |   10  9681    0.0027    0.0003    0.0000 |
    9.690     7     7     7.0     70  79235 |   10  9691    0.0025    0.0002    0.0000 |
    9.700     7     7     7.0     70  79305 |   10  9701    0.0025    0.0003    0.0000 |
    9.710     7     7     7.0     70  79375 |   10  9711    0.0026    0.0003    0.0000 |
    9.720     7     7     7.0     70  79445 |   10  9721    0.0026    0.0003    0.0000 |
    9.730     7     7     7.0     70  79515 |   10  9731    0.0025    0.0003    0.0000 |
    9.740     7     7     7.0     70  79585 |   10  9741    0.0026    0.0003    0.0000 |
    9.750     7     7     7.0     70  79655 |   10  9751    0.0031    0.0003    0.0000 |
    9.760     7     7     7.0     70  79725 |   10  9761    0.0026    0.0003    0.0000 |
    9.770     7     7     7.0     70  79795 |   10  9771    0.0027    0.0003    0.0000 |
    9.780     7     7     7.0     70  79865 |   10  9781    0.0029    0.0003    0.0000 |
    9.790     7     7     7.0     70  79935 |   10  9791    0.0029    0.0003    0.0000 |
    9.800     7     7     7.0     70  80005 |   10  9801    0.0025    0.0003    0.0000 |
    9.810     7     7     7.0     70  80075 |   10  9811    0.0025    0.0003    0.0000 |
    9.820     7     7     7.0     70  80145 |   10  9821    0.0023    0.0002    0.0000 |
    9.830     7     7     7.0     70  80215 |   10  9831    0.0025    0.0002    0.0000 |
    9.840     7     7     7.0     70  80285 |   10  9841    0.0026    0.0003    0.0000 |
    9.850     7     7     7.0     70  80355 |   10  9851    0.0025    0.0002    0.0000 |
    9.860     7     7     7.0     70  80425 |   10  9861    0.0024    0.0002    0.0000 |
    9.870     7     7     7.0     70  80495 |   10  9871    0.0026    0.0003    0.0000 |
    9.880     7     7     7.0     70  80565 |   10  9881    0.0027    0.0003    0.0000 |
    9.890     7     7     7.0     70  80635 |   10  9891    0.0030    0.0003    0.0000 |
    9.900     7     7     7.0     70  80705 |   10  9901    0.0024    0.0002    0.0000 |
    9.910     7     7     7.0     70  80775 |   10  9911    0.0030    0.0003    0.0000 |
    9.920     7     7     7.0     70  80845 |   10  9921    0.0028    0.0003    0.0000 |
