          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
          mn it mx it  avg it    its  ttits |   ss    ts        st      stps     stpit |
    6.580    10    10    10.0    100  95927 |   10  6581    0.0208    0.0021    0.0002 |
    6.590    10    10    10.0    100  96027 |   10  6591    0.0210    0.0021    0.0002 |
    6.600    10    10    10.0    100  96127 |   10  6601    0.0195    0.0020    0.0002 |
    6.610    10    10    10.0    100  96227 |   10  6611    0.0237    0.0024    0.0002 |
    6.620    10    10    10.0    100  96327 |   10  6621    0.0228    0.0023    0.0002 |
    6.630    10    10    10.0    100  96427 |   10  6631    0.0224    0.0022    0.0002 |
    6.640    10    10    10.0    100  96527 |   10  6641    0.0211    0.0021    0.0002 |
    6.650    10    10    10.0    100  96627 |   10  6651    0.0202    0.0020    0.0002 |
    6.660    10    10    10.0    100  96727 |   10  6661    0.0195    0.0020    0.0002 |
    6.670    10    10    10.0    100  96827 |   10  6671    0.0200    0.0020    0.0002 |
    6.680    10    10    10.0    100  96927 |   10  6681    0.0205    0.0020    0.0002 |
    6.690    10    10    10.0    100  97027 |   10  6691    0.0219    0.0022    0.0002 |
    6.700    10    10    10.0    100  97127 |   10  6701    0.0224    0.0022    0.0002 |
    6.710    10    10    10.0    100  97227 |   10  6711    0.0226    0.0023    0.0002 |
    6.720    10    10    10.0    100  97327 |   10  6721    0.0184    0.0018    0.0002 |
    6.730    10    10    10.0    100  97427 |   10  6731    0.0207    0.0021    0.0002 |
    6.740    10    10    10.0    100  97527 |   10  6741    0.0200    0.0020    0.0002 |
    6.750    10    10    10.0    100  97627 |   10  6751    0.0198    0.0020    0.0002 |
    6.760    10    10    10.0    100  97727 |   10  6761    0.0206    0.0021    0.0002 |
    6.770    10    10    10.0    100  97827 |   10  6771    0.0230    0.0023    0.0002 |
    6.780    10    10    10.0    100  97927 |   10  6781    0.0225    0.0022    0.0002 |
    6.790    10    10    10.0    100  98027 |   10  6791    0.0229    0.0023    0.0002 |
    6.800    10    10    10.0    100  98127 |   10  6801    0.0202    0.0020    0.0002 |
    6.810    10    10    10.0    100  98227 |   10  6811    0.0214    0.0021    0.0002 |
    6.820    10    10    10.0    100  98327 |   10  6821    0.0207    0.0021    0.0002 |
    6.830    10    10    10.0    100  98427 |   10  6831    0.0218    0.0022    0.0002 |
    6.840    10    10    10.0    100  98527 |   10  6841    0.0212    0.0021    0.0002 |
    6.850    10    10    10.0    100  98627 |   10  6851    0.0225    0.0022    0.0002 |
    6.860    10    10    10.0    100  98727 |   10  6861    0.0216    0.0022    0.0002 |
    6.870    10    10    10.0    100  98827 |   10  6871    0.0215    0.0021    0.0002 |
    6.880    10    10    10.0    100  98927 |   10  6881    0.0208    0.0021    0.0002 |
    6.890     9    10     9.5     95  99022 |   10  6891    0.0210    0.0021    0.0002 |
    6.900     9     9     9.0     90  99112 |   10  6901    0.0185    0.0018    0.0002 |
    6.910     9     9     9.0     90  99202 |   10  6911    0.0188    0.0019    0.0002 |
    6.920     9     9     9.0     90  99292 |   10  6921    0.0182    0.0018    0.0002 |
    6.930     9     9     9.0     90  99382 |   10  6931    0.0179    0.0018    0.0002 |
    6.940     9     9     9.0     90  99472 |   10  6941    0.0204    0.0020    0.0002 |
    6.950     9     9     9.0     90  99562 |   10  6951    0.0195    0.0019    0.0002 |
    6.960     9     9     9.0     90  99652 |   10  6961    0.0209    0.0021    0.0002 |
    6.970     9     9     9.0     90  99742 |   10  6971    0.0191    0.0019    0.0002 |
    6.980     9     9     9.0     90  99832 |   10  6981    0.0191    0.0019    0.0002 |
    6.990     9     9     9.0     90  99922 |   10  6991    0.0179    0.0018    0.0002 |
    7.000     9     9     9.0     90 100012 |   10  7001    0.0187    0.0019    0.0002 |
    7.010     9     9     9.0     90 100102 |   10  7011    0.0185    0.0018    0.0002 |
    7.020     9     9     9.0     90 100192 |   10  7021    0.0207    0.0021    0.0002 |
    7.030     9     9     9.0     90 100282 |   10  7031    0.0197    0.0020    0.0002 |
    7.040     9     9     9.0     90 100372 |   10  7041    0.0201    0.0020    0.0002 |
    7.050     9     9     9.0     90 100462 |   10  7051    0.0209    0.0021    0.0002 |
    7.060     9     9     9.0     90 100552 |   10  7061    0.0204    0.0020    0.0002 |
    7.070     9     9     9.0     90 100642 |   10  7071    0.0190    0.0019    0.0002 |
    7.080     9     9     9.0     90 100732 |   10  7081    0.0197    0.0020    0.0002 |
    7.090     9     9     9.0     90 100822 |   10  7091    0.0187    0.0019    0.0002 |
    7.100     9     9     9.0     90 100912 |   10  7101    0.0185    0.0018    0.0002 |
    7.110     9     9     9.0     90 101002 |   10  7111    0.0211    0.0021    0.0002 |
    7.120     9     9     9.0     90 101092 |   10  7121    0.0209    0.0021    0.0002 |
    7.130     9     9     9.0     90 101182 |   10  7131    0.0217    0.0022    0.0002 |
    7.140     9     9     9.0     90 101272 |   10  7141    0.0200    0.0020    0.0002 |
    7.150     9     9     9.0     90 101362 |   10  7151    0.0217    0.0022    0.0002 |
    7.160     9     9     9.0     90 101452 |   10  7161    0.0200    0.0020    0.0002 |
    7.170     9     9     9.0     90 101542 |   10  7171    0.0205    0.0020    0.0002 |
    7.180     9     9     9.0     90 101632 |   10  7181    0.0197    0.0020    0.0002 |
    7.190     9     9     9.0     90 101722 |   10  7191    0.0208    0.0021    0.0002 |
    7.200     8     9     8.9     89 101811 |   10  7201    0.0199    0.0020    0.0002 |
    7.210     8     9     8.1     81 101892 |   10  7211    0.0187    0.0019    0.0002 |
    7.220     8     8     8.0     80 101972 |   10  7221    0.0190    0.0019    0.0002 |
    7.230     8     8     8.0     80 102052 |   10  7231    0.0182    0.0018    0.0002 |
    7.240     8     8     8.0     80 102132 |   10  7241    0.0181    0.0018    0.0002 |
    7.250     8     8     8.0     80 102212 |   10  7251    0.0179    0.0018    0.0002 |
    7.260     8     8     8.0     80 102292 |   10  7261    0.0179    0.0018    0.0002 |
    7.270     8     8     8.0     80 102372 |   10  7271    0.0176    0.0018    0.0002 |
    7.280     8     8     8.0     80 102452 |   10  7281    0.0204    0.0020    0.0003 |
    7.290     8     8     8.0     80 102532 |   10  7291    0.0187    0.0019    0.0002 |
    7.300     8     8     8.0     80 102612 |   10  7301    0.0199    0.0020    0.0002 |
    7.310     8     8     8.0     80 102692 |   10  7311    0.0187    0.0019    0.0002 |
    7.320     8     8     8.0     80 102772 |   10  7321    0.0178    0.0018    0.0002 |
    7.330     8     8     8.0     80 102852 |   10  7331    0.0192    0.0019    0.0002 |
    7.340     8     8     8.0     80 102932 |   10  7341    0.0176    0.0018    0.0002 |
    7.350     8     8     8.0     80 103012 |   10  7351    0.0178    0.0018    0.0002 |
    7.360     8     8     8.0     80 103092 |   10  7361    0.0179    0.0018    0.0002 |
    7.370     8     8     8.0     80 103172 |   10  7371    0.0182    0.0018    0.0002 |
    7.380     8     8     8.0     80 103252 |   10  7381    0.0187    0.0019    0.0002 |
    7.390     8     8     8.0     80 103332 |   10  7391    0.0192    0.0019    0.0002 |
    7.400     8     8     8.0     80 103412 |   10  7401    0.0173    0.0017    0.0002 |
    7.410     8     8     8.0     80 103492 |   10  7411    0.0170    0.0017    0.0002 |
    7.420     8     8     8.0     80 103572 |   10  7421    0.0180    0.0018    0.0002 |
    7.430     8     8     8.0     80 103652 |   10  7431    0.0161    0.0016    0.0002 |
    7.440     8     8     8.0     80 103732 |   10  7441    0.0174    0.0017    0.0002 |
    7.450     8     8     8.0     80 103812 |   10  7451    0.0166    0.0017    0.0002 |
    7.460     8     8     8.0     80 103892 |   10  7461    0.0166    0.0017    0.0002 |
    7.470     8     8     8.0     80 103972 |   10  7471    0.0179    0.0018    0.0002 |
    7.480     8     8     8.0     80 104052 |   10  7481    0.0200    0.0020    0.0002 |
    7.490     8     8     8.0     80 104132 |   10  7491    0.0173    0.0017    0.0002 |
    7.500     8     8     8.0     80 104212 |   10  7501    0.0173    0.0017    0.0002 |
    7.510     8     8     8.0     80 104292 |   10  7511    0.0164    0.0016    0.0002 |
    7.520     8     8     8.0     80 104372 |   10  7521    0.0179    0.0018    0.0002 |
    7.530     8     8     8.0     80 104452 |   10  7531    0.0166    0.0017    0.0002 |
    7.540     8     8     8.0     80 104532 |   10  7541    0.0178    0.0018    0.0002 |
    7.550     8     8     8.0     80 104612 |   10  7551    0.0167    0.0017    0.0002 |
    7.560     8     8     8.0     80 104692 |   10  7561    0.0165    0.0017    0.0002 |
    7.570     8     8     8.0     80 104772 |   10  7571    0.0190    0.0019    0.0002 |
    7.580     8     8     8.0     80 104852 |   10  7581    0.0198    0.0020    0.0002 |
    7.590     8     8     8.0     80 104932 |   10  7591    0.0186    0.0019    0.0002 |
    7.600     8     8     8.0     80 105012 |   10  7601    0.0170    0.0017    0.0002 |
    7.610     8     8     8.0     80 105092 |   10  7611    0.0182    0.0018    0.0002 |
    7.620     8     8     8.0     80 105172 |   10  7621    0.0177    0.0018    0.0002 |
    7.630     8     8     8.0     80 105252 |   10  7631    0.0172    0.0017    0.0002 |
    7.640     8     8     8.0     80 105332 |   10  7641    0.0174    0.0017    0.0002 |
    7.650     8     8     8.0     80 105412 |   10  7651    0.0173    0.0017    0.0002 |
    7.660     8     8     8.0     80 105492 |   10  7661    0.0185    0.0018    0.0002 |
    7.670     8     8     8.0     80 105572 |   10  7671    0.0195    0.0020    0.0002 |
    7.680     8     8     8.0     80 105652 |   10  7681    0.0186    0.0019    0.0002 |
    7.690     8     8     8.0     80 105732 |   10  7691    0.0190    0.0019    0.0002 |
    7.700     8     8     8.0     80 105812 |   10  7701    0.0175    0.0017    0.0002 |
    7.710     8     8     8.0     80 105892 |   10  7711    0.0187    0.0019    0.0002 |
    7.720     8     8     8.0     80 105972 |   10  7721    0.0169    0.0017    0.0002 |
    7.730     8     8     8.0     80 106052 |   10  7731    0.0168    0.0017    0.0002 |
    7.740     8     8     8.0     80 106132 |   10  7741    0.0173    0.0017    0.0002 |
    7.750     8     8     8.0     80 106212 |   10  7751    0.0169    0.0017    0.0002 |
    7.760     8     8     8.0     80 106292 |   10  7761    0.0198    0.0020    0.0002 |
    7.770     8     8     8.0     80 106372 |   10  7771    0.0190    0.0019    0.0002 |
    7.780     8     8     8.0     80 106452 |   10  7781    0.0191    0.0019    0.0002 |
    7.790     7     8     7.3     73 106525 |   10  7791    0.0169    0.0017    0.0002 |
    7.800     7     8     7.3     73 106598 |   10  7801    0.0174    0.0017    0.0002 |
    7.810     7     7     7.0     70 106668 |   10  7811    0.0166    0.0017    0.0002 |
    7.820     7     7     7.0     70 106738 |   10  7821    0.0152    0.0015    0.0002 |
    7.830     7     7     7.0     70 106808 |   10  7831    0.0150    0.0015    0.0002 |
    7.840     7     7     7.0     70 106878 |   10  7841    0.0154    0.0015    0.0002 |
    7.850     7     7     7.0     70 106948 |   10  7851    0.0154    0.0015    0.0002 |
    7.860     7     7     7.0     70 107018 |   10  7861    0.0158    0.0016    0.0002 |
    7.870     7     7     7.0     70 107088 |   10  7871    0.0175    0.0017    0.0002 |
    7.880     7     7     7.0     70 107158 |   10  7881    0.0172    0.0017    0.0002 |
    7.890     7     7     7.0     70 107228 |   10  7891    0.0148    0.0015    0.0002 |
    7.900     7     7     7.0     70 107298 |   10  7901    0.0163    0.0016    0.0002 |
    7.910     7     7     7.0     70 107368 |   10  7911    0.0158    0.0016    0.0002 |
    7.920     7     7     7.0     70 107438 |   10  7921    0.0150    0.0015    0.0002 |
    7.930     7     7     7.0     70 107508 |   10  7931    0.0153    0.0015    0.0002 |
    7.940     7     7     7.0     70 107578 |   10  7941    0.0155    0.0015    0.0002 |
    7.950     7     7     7.0     70 107648 |   10  7951    0.0156    0.0016    0.0002 |
    7.960     7     7     7.0     70 107718 |   10  7961    0.0173    0.0017    0.0002 |
    7.970     7     7     7.0     70 107788 |   10  7971    0.0171    0.0017    0.0002 |
    7.980     7     7     7.0     70 107858 |   10  7981    0.0172    0.0017    0.0002 |
    7.990     7     7     7.0     70 107928 |   10  7991    0.0151    0.0015    0.0002 |
    8.000     7     7     7.0     70 107998 |   10  8001    0.0147    0.0015    0.0002 |
    8.010     7     7     7.0     70 108068 |   10  8011    0.0166    0.0017    0.0002 |
    8.020     7     7     7.0     70 108138 |   10  8021    0.0144    0.0014    0.0002 |
    8.030     7     7     7.0     70 108208 |   10  8031    0.0135    0.0014    0.0002 |
    8.040     7     7     7.0     70 108278 |   10  8041    0.0155    0.0015    0.0002 |
    8.050     7     7     7.0     70 108348 |   10  8051    0.0153    0.0015    0.0002 |
    8.060     7     7     7.0     70 108418 |   10  8061    0.0171    0.0017    0.0002 |
    8.070     7     7     7.0     70 108488 |   10  8071    0.0153    0.0015    0.0002 |
    8.080     7     7     7.0     70 108558 |   10  8081    0.0180    0.0018    0.0003 |
    8.090     7     7     7.0     70 108628 |   10  8091    0.0179    0.0018    0.0003 |
    8.100     7     7     7.0     70 108698 |   10  8101    0.0152    0.0015    0.0002 |
    8.110     7     7     7.0     70 108768 |   10  8111    0.0171    0.0017    0.0002 |
    8.120     7     7     7.0     70 108838 |   10  8121    0.0151    0.0015    0.0002 |
    8.130     6     7     6.6     66 108904 |   10  8131    0.0152    0.0015    0.0002 |
    8.140     6     6     6.0     60 108964 |   10  8141    0.0137    0.0014    0.0002 |
    8.150     6     6     6.0     60 109024 |   10  8151    0.0138    0.0014    0.0002 |
    8.160     6     6     6.0     60 109084 |   10  8161    0.0144    0.0014    0.0002 |
    8.170     6     6     6.0     60 109144 |   10  8171    0.0148    0.0015    0.0002 |
    8.180     6     6     6.0     60 109204 |   10  8181    0.0166    0.0017    0.0003 |
    8.190     6     6     6.0     60 109264 |   10  8191    0.0127    0.0013    0.0002 |
    8.200     6     6     6.0     60 109324 |   10  8201    0.0149    0.0015    0.0002 |
    8.210     6     6     6.0     60 109384 |   10  8211    0.0134    0.0013    0.0002 |
    8.220     6     6     6.0     60 109444 |   10  8221    0.0149    0.0015    0.0002 |
    8.230     6     6     6.0     60 109504 |   10  8231    0.0139    0.0014    0.0002 |
    8.240     6     6     6.0     60 109564 |   10  8241    0.0138    0.0014    0.0002 |
    8.250     6     6     6.0     60 109624 |   10  8251    0.0136    0.0014    0.0002 |
    8.260     6     6     6.0     60 109684 |   10  8261    0.0144    0.0014    0.0002 |
    8.270     6     6     6.0     60 109744 |   10  8271    0.0137    0.0014    0.0002 |
    8.280     6     6     6.0     60 109804 |   10  8281    0.0150    0.0015    0.0003 |
    8.290     6     6     6.0     60 109864 |   10  8291    0.0144    0.0014    0.0002 |
    8.300     6     6     6.0     60 109924 |   10  8301    0.0157    0.0016    0.0003 |
    8.310     6     6     6.0     60 109984 |   10  8311    0.0155    0.0016    0.0003 |
    8.320     6     6     6.0     60 110044 |   10  8321    0.0139    0.0014    0.0002 |
    8.330     6     6     6.0     60 110104 |   10  8331    0.0146    0.0015    0.0002 |
    8.340     6     6     6.0     60 110164 |   10  8341    0.0151    0.0015    0.0003 |
    8.350     6     6     6.0     60 110224 |   10  8351    0.0148    0.0015    0.0002 |
    8.360     6     6     6.0     60 110284 |   10  8361    0.0140    0.0014    0.0002 |
    8.370     6     6     6.0     60 110344 |   10  8371    0.0142    0.0014    0.0002 |
    8.380     6     6     6.0     60 110404 |   10  8381    0.0142    0.0014    0.0002 |
    8.390     6     6     6.0     60 110464 |   10  8391    0.0156    0.0016    0.0003 |
    8.400     6     6     6.0     60 110524 |   10  8401    0.0142    0.0014    0.0002 |
    8.410     6     6     6.0     60 110584 |   10  8411    0.0153    0.0015    0.0003 |
    8.420     6     6     6.0     60 110644 |   10  8421    0.0164    0.0016    0.0003 |
    8.430     6     6     6.0     60 110704 |   10  8431    0.0138    0.0014    0.0002 |
    8.440     6     6     6.0     60 110764 |   10  8441    0.0138    0.0014    0.0002 |
    8.450     6     6     6.0     60 110824 |   10  8451    0.0150    0.0015    0.0002 |
    8.460     6     6     6.0     60 110884 |   10  8461    0.0134    0.0013    0.0002 |
    8.470     6     6     6.0     60 110944 |   10  8471    0.0138    0.0014    0.0002 |
    8.480     6     6     6.0     60 111004 |   10  8481    0.0131    0.0013    0.0002 |
    8.490     6     6     6.0     60 111064 |   10  8491    0.0140    0.0014    0.0002 |
    8.500     6     6     6.0     60 111124 |   10  8501    0.0137    0.0014    0.0002 |
    8.510     6     6     6.0     60 111184 |   10  8511    0.0154    0.0015    0.0003 |
    8.520     6     6     6.0     60 111244 |   10  8521    0.0151    0.0015    0.0003 |
    8.530     6     6     6.0     60 111304 |   10  8531    0.0152    0.0015    0.0003 |
    8.540     6     6     6.0     60 111364 |   10  8541    0.0146    0.0015    0.0002 |
    8.550     6     6     6.0     60 111424 |   10  8551    0.0129    0.0013    0.0002 |
    8.560     5     6     5.7     57 111481 |   10  8561    0.0142    0.0014    0.0002 |
    8.570     5     6     5.5     55 111536 |   10  8571    0.0125    0.0012    0.0002 |
    8.580     5     6     5.5     55 111591 |   10  8581    0.0126    0.0013    0.0002 |
    8.590     5     6     5.5     55 111646 |   10  8591    0.0131    0.0013    0.0002 |
    8.600     5     6     5.5     55 111701 |   10  8601    0.0128    0.0013    0.0002 |
    8.610     5     6     5.5     55 111756 |   10  8611    0.0126    0.0013    0.0002 |
    8.620     5     6     5.5     55 111811 |   10  8621    0.0131    0.0013    0.0002 |
    8.630     5     6     5.5     55 111866 |   10  8631    0.0144    0.0014    0.0003 |
    8.640     5     6     5.4     54 111920 |   10  8641    0.0149    0.0015    0.0003 |
    8.650     5     6     5.4     54 111974 |   10  8651    0.0137    0.0014    0.0003 |
    8.660     5     6     5.4     54 112028 |   10  8661    0.0134    0.0013    0.0002 |
    8.670     5     6     5.4     54 112082 |   10  8671    0.0132    0.0013    0.0002 |
    8.680     5     6     5.3     53 112135 |   10  8681    0.0141    0.0014    0.0003 |
    8.690     5     6     5.3     53 112188 |   10  8691    0.0127    0.0013    0.0002 |
    8.700     5     6     5.4     54 112242 |   10  8701    0.0134    0.0013    0.0002 |
    8.710     5     6     5.3     53 112295 |   10  8711    0.0129    0.0013    0.0002 |
    8.720     5     6     5.3     53 112348 |   10  8721    0.0128    0.0013    0.0002 |
    8.730     5     6     5.4     54 112402 |   10  8731    0.0115    0.0011    0.0002 |
    8.740     5     6     5.3     53 112455 |   10  8741    0.0140    0.0014    0.0003 |
    8.750     5     6     5.3     53 112508 |   10  8751    0.0121    0.0012    0.0002 |
    8.760     5     6     5.2     52 112560 |   10  8761    0.0147    0.0015    0.0003 |
    8.770     5     6     5.1     51 112611 |   10  8771    0.0135    0.0013    0.0003 |
    8.780     5     5     5.0     50 112661 |   10  8781    0.0124    0.0012    0.0002 |
    8.790     5     6     5.1     51 112712 |   10  8791    0.0120    0.0012    0.0002 |
    8.800     5     6     5.1     51 112763 |   10  8801    0.0131    0.0013    0.0003 |
    8.810     5     5     5.0     50 112813 |   10  8811    0.0120    0.0012    0.0002 |
    8.820     5     6     5.1     51 112864 |   10  8821    0.0122    0.0012    0.0002 |
    8.830     5     5     5.0     50 112914 |   10  8831    0.0125    0.0013    0.0003 |
    8.840     5     6     5.1     51 112965 |   10  8841    0.0131    0.0013    0.0003 |
    8.850     5     5     5.0     50 113015 |   10  8851    0.0123    0.0012    0.0002 |
    8.860     5     5     5.0     50 113065 |   10  8861    0.0124    0.0012    0.0002 |
    8.870     5     5     5.0     50 113115 |   10  8871    0.0133    0.0013    0.0003 |
    8.880     5     5     5.0     50 113165 |   10  8881    0.0127    0.0013    0.0003 |
    8.890     5     5     5.0     50 113215 |   10  8891    0.0132    0.0013    0.0003 |
    8.900     5     5     5.0     50 113265 |   10  8901    0.0135    0.0013    0.0003 |
    8.910     5     5     5.0     50 113315 |   10  8911    0.0116    0.0012    0.0002 |
    8.920     5     5     5.0     50 113365 |   10  8921    0.0110    0.0011    0.0002 |
    8.930     5     5     5.0     50 113415 |   10  8931    0.0137    0.0014    0.0003 |
    8.940     5     5     5.0     50 113465 |   10  8941    0.0121    0.0012    0.0002 |
    8.950     5     5     5.0     50 113515 |   10  8951    0.0122    0.0012    0.0002 |
    8.960     5     5     5.0     50 113565 |   10  8961    0.0115    0.0012    0.0002 |
    8.970     5     5     5.0     50 113615 |   10  8971    0.0123    0.0012    0.0002 |
    8.980     5     5     5.0     50 113665 |   10  8981    0.0119    0.0012    0.0002 |
    8.990     5     5     5.0     50 113715 |   10  8991    0.0121    0.0012    0.0002 |
    9.000     5     5     5.0     50 113765 |   10  9001    0.0137    0.0014    0.0003 |
    9.010     5     5     5.0     50 113815 |   10  9011    0.0145    0.0015    0.0003 |
    9.020     5     5     5.0     50 113865 |   10  9021    0.0115    0.0012    0.0002 |
    9.030     5     5     5.0     50 113915 |   10  9031    0.0139    0.0014    0.0003 |
    9.040     5     5     5.0     50 113965 |   10  9041    0.0124    0.0012    0.0002 |
    9.050     5     5     5.0     50 114015 |   10  9051    0.0120    0.0012    0.0002 |
    9.060     5     5     5.0     50 114065 |   10  9061    0.0124    0.0012    0.0002 |
    9.070     5     5     5.0     50 114115 |   10  9071    0.0121    0.0012    0.0002 |
    9.080     5     5     5.0     50 114165 |   10  9081    0.0130    0.0013    0.0003 |
    9.090     5     5     5.0     50 114215 |   10  9091    0.0120    0.0012    0.0002 |
    9.100     5     5     5.0     50 114265 |   10  9101    0.0117    0.0012    0.0002 |
    9.110     5     5     5.0     50 114315 |   10  9111    0.0117    0.0012    0.0002 |
    9.120     5     5     5.0     50 114365 |   10  9121    0.0138    0.0014    0.0003 |
    9.130     5     5     5.0     50 114415 |   10  9131    0.0127    0.0013    0.0003 |
    9.140     5     5     5.0     50 114465 |   10  9141    0.0134    0.0013    0.0003 |
    9.150     5     5     5.0     50 114515 |   10  9151    0.0131    0.0013    0.0003 |
    9.160     5     5     5.0     50 114565 |   10  9161    0.0120    0.0012    0.0002 |
    9.170     5     5     5.0     50 114615 |   10  9171    0.0115    0.0012    0.0002 |
    9.180     5     5     5.0     50 114665 |   10  9181    0.0132    0.0013    0.0003 |
    9.190     5     5     5.0     50 114715 |   10  9191    0.0120    0.0012    0.0002 |
    9.200     5     5     5.0     50 114765 |   10  9201    0.0122    0.0012    0.0002 |
    9.210     5     5     5.0     50 114815 |   10  9211    0.0124    0.0012    0.0002 |
    9.220     5     5     5.0     50 114865 |   10  9221    0.0121    0.0012    0.0002 |
    9.230     5     5     5.0     50 114915 |   10  9231    0.0126    0.0013    0.0003 |
    9.240     5     5     5.0     50 114965 |   10  9241    0.0124    0.0012    0.0002 |
    9.250     5     5     5.0     50 115015 |   10  9251    0.0136    0.0014    0.0003 |
    9.260     5     5     5.0     50 115065 |   10  9261    0.0134    0.0013    0.0003 |
    9.270     5     5     5.0     50 115115 |   10  9271    0.0120    0.0012    0.0002 |
    9.280     5     5     5.0     50 115165 |   10  9281    0.0138    0.0014    0.0003 |
    9.290     5     5     5.0     50 115215 |   10  9291    0.0124    0.0012    0.0002 |
    9.300     5     5     5.0     50 115265 |   10  9301    0.0126    0.0013    0.0003 |
    9.310     5     5     5.0     50 115315 |   10  9311    0.0138    0.0014    0.0003 |
    9.320     5     5     5.0     50 115365 |   10  9321    0.0130    0.0013    0.0003 |
    9.330     5     5     5.0     50 115415 |   10  9331    0.0121    0.0012    0.0002 |
    9.340     5     5     5.0     50 115465 |   10  9341    0.0125    0.0012    0.0002 |
    9.350     5     5     5.0     50 115515 |   10  9351    0.0120    0.0012    0.0002 |
    9.360     5     5     5.0     50 115565 |   10  9361    0.0116    0.0012    0.0002 |
    9.370     5     5     5.0     50 115615 |   10  9371    0.0120    0.0012    0.0002 |
    9.380     5     5     5.0     50 115665 |   10  9381    0.0122    0.0012    0.0002 |
    9.390     5     5     5.0     50 115715 |   10  9391    0.0139    0.0014    0.0003 |
    9.400     5     5     5.0     50 115765 |   10  9401    0.0120    0.0012    0.0002 |
    9.410     5     5     5.0     50 115815 |   10  9411    0.0130    0.0013    0.0003 |
    9.420     5     5     5.0     50 115865 |   10  9421    0.0127    0.0013    0.0003 |
    9.430     5     5     5.0     50 115915 |   10  9431    0.0134    0.0013    0.0003 |
    9.440     5     5     5.0     50 115965 |   10  9441    0.0117    0.0012    0.0002 |
    9.450     5     5     5.0     50 116015 |   10  9451    0.0122    0.0012    0.0002 |
    9.460     5     5     5.0     50 116065 |   10  9461    0.0133    0.0013    0.0003 |
    9.470     5     5     5.0     50 116115 |   10  9471    0.0118    0.0012    0.0002 |
    9.480     5     5     5.0     50 116165 |   10  9481    0.0119    0.0012    0.0002 |
    9.490     5     5     5.0     50 116215 |   10  9491    0.0119    0.0012    0.0002 |
    9.500     5     5     5.0     50 116265 |   10  9501    0.0131    0.0013    0.0003 |
    9.510     5     5     5.0     50 116315 |   10  9511    0.0122    0.0012    0.0002 |
    9.520     5     5     5.0     50 116365 |   10  9521    0.0134    0.0013    0.0003 |
    9.530     5     5     5.0     50 116415 |   10  9531    0.0140    0.0014    0.0003 |
    9.540     5     5     5.0     50 116465 |   10  9541    0.0122    0.0012    0.0002 |
    9.550     5     5     5.0     50 116515 |   10  9551    0.0129    0.0013    0.0003 |
    9.560     5     5     5.0     50 116565 |   10  9561    0.0133    0.0013    0.0003 |
    9.570     5     5     5.0     50 116615 |   10  9571    0.0130    0.0013    0.0003 |
    9.580     5     5     5.0     50 116665 |   10  9581    0.0121    0.0012    0.0002 |
    9.590     5     5     5.0     50 116715 |   10  9591    0.0125    0.0013    0.0003 |
    9.600     5     5     5.0     50 116765 |   10  9601    0.0118    0.0012    0.0002 |
    9.610     5     5     5.0     50 116815 |   10  9611    0.0114    0.0011    0.0002 |
    9.620     5     5     5.0     50 116865 |   10  9621    0.0122    0.0012    0.0002 |
    9.630     5     5     5.0     50 116915 |   10  9631    0.0141    0.0014    0.0003 |
    9.640     5     5     5.0     50 116965 |   10  9641    0.0136    0.0014    0.0003 |
    9.650     5     5     5.0     50 117015 |   10  9651    0.0121    0.0012    0.0002 |
    9.660     5     5     5.0     50 117065 |   10  9661    0.0144    0.0014    0.0003 |
    9.670     5     5     5.0     50 117115 |   10  9671    0.0117    0.0012    0.0002 |
    9.680     5     5     5.0     50 117165 |   10  9681    0.0135    0.0013    0.0003 |
    9.690     5     5     5.0     50 117215 |   10  9691    0.0112    0.0011    0.0002 |
    9.700     5     5     5.0     50 117265 |   10  9701    0.0128    0.0013    0.0003 |
    9.710     5     5     5.0     50 117315 |   10  9711    0.0124    0.0012    0.0002 |
    9.720     5     5     5.0     50 117365 |   10  9721    0.0126    0.0013    0.0003 |
    9.730     5     5     5.0     50 117415 |   10  9731    0.0120    0.0012    0.0002 |
    9.740     5     5     5.0     50 117465 |   10  9741    0.0113    0.0011    0.0002 |
    9.750     5     5     5.0     50 117515 |   10  9751    0.0136    0.0014    0.0003 |
    9.760     5     5     5.0     50 117565 |   10  9761    0.0118    0.0012    0.0002 |
    9.770     5     5     5.0     50 117615 |   10  9771    0.0147    0.0015    0.0003 |
    9.780     5     5     5.0     50 117665 |   10  9781    0.0141    0.0014    0.0003 |
    9.790     5     5     5.0     50 117715 |   10  9791    0.0117    0.0012    0.0002 |
    9.800     5     5     5.0     50 117765 |   10  9801    0.0113    0.0011    0.0002 |
    9.810     5     5     5.0     50 117815 |   10  9811    0.0129    0.0013    0.0003 |
    9.820     5     5     5.0     50 117865 |   10  9821    0.0110    0.0011    0.0002 |
    9.830     5     5     5.0     50 117915 |   10  9831    0.0115    0.0012    0.0002 |
    9.840     5     5     5.0     50 117965 |   10  9841    0.0120    0.0012    0.0002 |
    9.850     5     5     5.0     50 118015 |   10  9851    0.0115    0.0012    0.0002 |
    9.860     5     5     5.0     50 118065 |   10  9861    0.0118    0.0012    0.0002 |
    9.870     5     5     5.0     50 118115 |   10  9871    0.0125    0.0012    0.0002 |
    9.880     5     5     5.0     50 118165 |   10  9881    0.0128    0.0013    0.0003 |
