          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    3.330     6     6     6.0     30  17600 |    5  3331    0.0086    0.0017    0.0003 |
    3.335     6     6     6.0     30  17630 |    5  3336    0.0087    0.0017    0.0003 |
    3.340     6     6     6.0     30  17660 |    5  3341    0.0073    0.0015    0.0002 |
    3.345     6     6     6.0     30  17690 |    5  3346    0.0081    0.0016    0.0003 |
    3.350     6     6     6.0     30  17720 |    5  3351    0.0079    0.0016    0.0003 |
    3.355     6     6     6.0     30  17750 |    5  3356    0.0075    0.0015    0.0002 |
    3.360     6     6     6.0     30  17780 |    5  3361    0.0077    0.0015    0.0003 |
    3.365     6     6     6.0     30  17810 |    5  3366    0.0078    0.0016    0.0003 |
    3.370     6     6     6.0     30  17840 |    5  3371    0.0079    0.0016    0.0003 |
    3.375     6     6     6.0     30  17870 |    5  3376    0.0074    0.0015    0.0002 |
    3.380     6     6     6.0     30  17900 |    5  3381    0.0075    0.0015    0.0002 |
    3.385     6     6     6.0     30  17930 |    5  3386    0.0085    0.0017    0.0003 |
    3.390     6     6     6.0     30  17960 |    5  3391    0.0083    0.0017    0.0003 |
    3.395     6     6     6.0     30  17990 |    5  3396    0.0073    0.0015    0.0002 |
    3.400     6     6     6.0     30  18020 |    5  3401    0.0077    0.0015    0.0003 |
    3.405     6     6     6.0     30  18050 |    5  3406    0.0077    0.0015    0.0003 |
    3.410     6     6     6.0     30  18080 |    5  3411    0.0083    0.0017    0.0003 |
    3.415     6     6     6.0     30  18110 |    5  3416    0.0072    0.0014    0.0002 |
    3.420     6     6     6.0     30  18140 |    5  3421    0.0074    0.0015    0.0002 |
    3.425     6     6     6.0     30  18170 |    5  3426    0.0080    0.0016    0.0003 |
    3.430     6     6     6.0     30  18200 |    5  3431    0.0070    0.0014    0.0002 |
    3.435     6     6     6.0     30  18230 |    5  3436    0.0078    0.0016    0.0003 |
    3.440     6     6     6.0     30  18260 |    5  3441    0.0082    0.0016    0.0003 |
    3.445     6     6     6.0     30  18290 |    5  3446    0.0073    0.0015    0.0002 |
    3.450     6     6     6.0     30  18320 |    5  3451    0.0081    0.0016    0.0003 |
    3.455     6     6     6.0     30  18350 |    5  3456    0.0072    0.0014    0.0002 |
    3.460     6     6     6.0     30  18380 |    5  3461    0.0073    0.0015    0.0002 |
    3.465     6     6     6.0     30  18410 |    5  3466    0.0075    0.0015    0.0002 |
    3.470     6     6     6.0     30  18440 |    5  3471    0.0075    0.0015    0.0002 |
    3.475     6     6     6.0     30  18470 |    5  3476    0.0076    0.0015    0.0003 |
    3.480     6     6     6.0     30  18500 |    5  3481    0.0075    0.0015    0.0003 |
    3.485     6     6     6.0     30  18530 |    5  3486    0.0076    0.0015    0.0003 |
    3.490     6     6     6.0     30  18560 |    5  3491    0.0077    0.0015    0.0003 |
    3.495     6     6     6.0     30  18590 |    5  3496    0.0084    0.0017    0.0003 |
    3.500     6     6     6.0     30  18620 |    5  3501    0.0078    0.0016    0.0003 |
    3.505     6     6     6.0     30  18650 |    5  3506    0.0085    0.0017    0.0003 |
    3.510     6     6     6.0     30  18680 |    5  3511    0.0072    0.0014    0.0002 |
    3.515     6     6     6.0     30  18710 |    5  3516    0.0074    0.0015    0.0002 |
    3.520     6     6     6.0     30  18740 |    5  3521    0.0084    0.0017    0.0003 |
    3.525     6     6     6.0     30  18770 |    5  3526    0.0081    0.0016    0.0003 |
    3.530     6     6     6.0     30  18800 |    5  3531    0.0076    0.0015    0.0003 |
    3.535     6     6     6.0     30  18830 |    5  3536    0.0081    0.0016    0.0003 |
    3.540     6     6     6.0     30  18860 |    5  3541    0.0076    0.0015    0.0003 |
    3.545     6     6     6.0     30  18890 |    5  3546    0.0074    0.0015    0.0002 |
    3.550     6     6     6.0     30  18920 |    5  3551    0.0083    0.0017    0.0003 |
    3.555     6     6     6.0     30  18950 |    5  3556    0.0084    0.0017    0.0003 |
    3.560     6     6     6.0     30  18980 |    5  3561    0.0079    0.0016    0.0003 |
    3.565     6     6     6.0     30  19010 |    5  3566    0.0068    0.0014    0.0002 |
    3.570     6     6     6.0     30  19040 |    5  3571    0.0078    0.0016    0.0003 |
    3.575     6     6     6.0     30  19070 |    5  3576    0.0081    0.0016    0.0003 |
    3.580     6     6     6.0     30  19100 |    5  3581    0.0071    0.0014    0.0002 |
    3.585     6     6     6.0     30  19130 |    5  3586    0.0072    0.0014    0.0002 |
    3.590     6     6     6.0     30  19160 |    5  3591    0.0083    0.0017    0.0003 |
    3.595     6     6     6.0     30  19190 |    5  3596    0.0078    0.0016    0.0003 |
    3.600     6     6     6.0     30  19220 |    5  3601    0.0075    0.0015    0.0003 |
    3.605     6     6     6.0     30  19250 |    5  3606    0.0075    0.0015    0.0002 |
    3.610     6     6     6.0     30  19280 |    5  3611    0.0082    0.0016    0.0003 |
    3.615     6     6     6.0     30  19310 |    5  3616    0.0081    0.0016    0.0003 |
    3.620     6     6     6.0     30  19340 |    5  3621    0.0082    0.0016    0.0003 |
    3.625     6     6     6.0     30  19370 |    5  3626    0.0066    0.0013    0.0002 |
    3.630     6     6     6.0     30  19400 |    5  3631    0.0084    0.0017    0.0003 |
    3.635     6     6     6.0     30  19430 |    5  3636    0.0080    0.0016    0.0003 |
    3.640     6     6     6.0     30  19460 |    5  3641    0.0075    0.0015    0.0003 |
    3.645     6     6     6.0     30  19490 |    5  3646    0.0077    0.0015    0.0003 |
    3.650     6     6     6.0     30  19520 |    5  3651    0.0070    0.0014    0.0002 |
    3.655     6     6     6.0     30  19550 |    5  3656    0.0072    0.0014    0.0002 |
    3.660     6     6     6.0     30  19580 |    5  3661    0.0067    0.0013    0.0002 |
    3.665     6     6     6.0     30  19610 |    5  3666    0.0079    0.0016    0.0003 |
    3.670     6     6     6.0     30  19640 |    5  3671    0.0087    0.0017    0.0003 |
    3.675     6     6     6.0     30  19670 |    5  3676    0.0084    0.0017    0.0003 |
    3.680     6     6     6.0     30  19700 |    5  3681    0.0083    0.0017    0.0003 |
    3.685     6     6     6.0     30  19730 |    5  3686    0.0080    0.0016    0.0003 |
    3.690     6     6     6.0     30  19760 |    5  3691    0.0084    0.0017    0.0003 |
    3.695     6     6     6.0     30  19790 |    5  3696    0.0067    0.0013    0.0002 |
    3.700     6     6     6.0     30  19820 |    5  3701    0.0085    0.0017    0.0003 |
    3.705     6     6     6.0     30  19850 |    5  3706    0.0086    0.0017    0.0003 |
    3.710     6     6     6.0     30  19880 |    5  3711    0.0077    0.0015    0.0003 |
    3.715     6     6     6.0     30  19910 |    5  3716    0.0069    0.0014    0.0002 |
    3.720     6     6     6.0     30  19940 |    5  3721    0.0065    0.0013    0.0002 |
    3.725     6     6     6.0     30  19970 |    5  3726    0.0070    0.0014    0.0002 |
    3.730     6     6     6.0     30  20000 |    5  3731    0.0079    0.0016    0.0003 |
    3.735     6     6     6.0     30  20030 |    5  3736    0.0068    0.0014    0.0002 |
    3.740     6     6     6.0     30  20060 |    5  3741    0.0081    0.0016    0.0003 |
    3.745     6     6     6.0     30  20090 |    5  3746    0.0080    0.0016    0.0003 |
    3.750     6     6     6.0     30  20120 |    5  3751    0.0074    0.0015    0.0002 |
    3.755     6     6     6.0     30  20150 |    5  3756    0.0081    0.0016    0.0003 |
    3.760     6     6     6.0     30  20180 |    5  3761    0.0074    0.0015    0.0002 |
    3.765     6     6     6.0     30  20210 |    5  3766    0.0082    0.0016    0.0003 |
    3.770     6     6     6.0     30  20240 |    5  3771    0.0072    0.0014    0.0002 |
    3.775     6     6     6.0     30  20270 |    5  3776    0.0077    0.0015    0.0003 |
    3.780     6     6     6.0     30  20300 |    5  3781    0.0081    0.0016    0.0003 |
    3.785     6     6     6.0     30  20330 |    5  3786    0.0075    0.0015    0.0002 |
    3.790     6     6     6.0     30  20360 |    5  3791    0.0079    0.0016    0.0003 |
    3.795     6     6     6.0     30  20390 |    5  3796    0.0081    0.0016    0.0003 |
    3.800     6     6     6.0     30  20420 |    5  3801    0.0075    0.0015    0.0002 |
    3.805     6     6     6.0     30  20450 |    5  3806    0.0080    0.0016    0.0003 |
    3.810     6     6     6.0     30  20480 |    5  3811    0.0076    0.0015    0.0003 |
    3.815     6     6     6.0     30  20510 |    5  3816    0.0080    0.0016    0.0003 |
    3.820     6     6     6.0     30  20540 |    5  3821    0.0072    0.0014    0.0002 |
    3.825     6     6     6.0     30  20570 |    5  3826    0.0066    0.0013    0.0002 |
    3.830     6     6     6.0     30  20600 |    5  3831    0.0068    0.0014    0.0002 |
    3.835     6     6     6.0     30  20630 |    5  3836    0.0080    0.0016    0.0003 |
    3.840     6     6     6.0     30  20660 |    5  3841    0.0070    0.0014    0.0002 |
    3.845     6     6     6.0     30  20690 |    5  3846    0.0085    0.0017    0.0003 |
    3.850     6     6     6.0     30  20720 |    5  3851    0.0081    0.0016    0.0003 |
    3.855     6     6     6.0     30  20750 |    5  3856    0.0081    0.0016    0.0003 |
    3.860     6     6     6.0     30  20780 |    5  3861    0.0075    0.0015    0.0002 |
    3.865     6     6     6.0     30  20810 |    5  3866    0.0069    0.0014    0.0002 |
    3.870     6     6     6.0     30  20840 |    5  3871    0.0073    0.0015    0.0002 |
    3.875     6     6     6.0     30  20870 |    5  3876    0.0072    0.0014    0.0002 |
    3.880     6     6     6.0     30  20900 |    5  3881    0.0071    0.0014    0.0002 |
    3.885     6     6     6.0     30  20930 |    5  3886    0.0074    0.0015    0.0002 |
    3.890     6     6     6.0     30  20960 |    5  3891    0.0075    0.0015    0.0003 |
    3.895     6     6     6.0     30  20990 |    5  3896    0.0073    0.0015    0.0002 |
    3.900     6     6     6.0     30  21020 |    5  3901    0.0073    0.0015    0.0002 |
    3.905     6     6     6.0     30  21050 |    5  3906    0.0069    0.0014    0.0002 |
    3.910     6     6     6.0     30  21080 |    5  3911    0.0082    0.0016    0.0003 |
    3.915     6     6     6.0     30  21110 |    5  3916    0.0077    0.0015    0.0003 |
    3.920     6     6     6.0     30  21140 |    5  3921    0.0078    0.0016    0.0003 |
    3.925     6     6     6.0     30  21170 |    5  3926    0.0069    0.0014    0.0002 |
    3.930     6     6     6.0     30  21200 |    5  3931    0.0069    0.0014    0.0002 |
    3.935     6     6     6.0     30  21230 |    5  3936    0.0076    0.0015    0.0003 |
    3.940     6     6     6.0     30  21260 |    5  3941    0.0071    0.0014    0.0002 |
    3.945     6     6     6.0     30  21290 |    5  3946    0.0069    0.0014    0.0002 |
    3.950     6     6     6.0     30  21320 |    5  3951    0.0077    0.0015    0.0003 |
    3.955     6     6     6.0     30  21350 |    5  3956    0.0080    0.0016    0.0003 |
    3.960     6     6     6.0     30  21380 |    5  3961    0.0082    0.0016    0.0003 |
    3.965     6     6     6.0     30  21410 |    5  3966    0.0083    0.0017    0.0003 |
    3.970     6     6     6.0     30  21440 |    5  3971    0.0080    0.0016    0.0003 |
    3.975     6     6     6.0     30  21470 |    5  3976    0.0074    0.0015    0.0002 |
    3.980     6     6     6.0     30  21500 |    5  3981    0.0065    0.0013    0.0002 |
    3.985     6     6     6.0     30  21530 |    5  3986    0.0082    0.0016    0.0003 |
    3.990     6     6     6.0     30  21560 |    5  3991    0.0075    0.0015    0.0002 |
    3.995     6     6     6.0     30  21590 |    5  3996    0.0082    0.0016    0.0003 |
    4.000     6     6     6.0     30  21620 |    5  4001    0.0069    0.0014    0.0002 |
    4.005     6     6     6.0     30  21650 |    5  4006    0.0084    0.0017    0.0003 |
    4.010     6     6     6.0     30  21680 |    5  4011    0.0083    0.0017    0.0003 |
    4.015     6     6     6.0     30  21710 |    5  4016    0.0072    0.0014    0.0002 |
    4.020     6     6     6.0     30  21740 |    5  4021    0.0085    0.0017    0.0003 |
    4.025     5     6     5.6     28  21768 |    5  4026    0.0067    0.0013    0.0002 |
    4.030     5     5     5.0     25  21793 |    5  4031    0.0066    0.0013    0.0003 |
    4.035     5     5     5.0     25  21818 |    5  4036    0.0075    0.0015    0.0003 |
    4.040     5     5     5.0     25  21843 |    5  4041    0.0061    0.0012    0.0002 |
    4.045     5     5     5.0     25  21868 |    5  4046    0.0067    0.0013    0.0003 |
    4.050     5     5     5.0     25  21893 |    5  4051    0.0067    0.0013    0.0003 |
    4.055     5     5     5.0     25  21918 |    5  4056    0.0073    0.0015    0.0003 |
    4.060     5     5     5.0     25  21943 |    5  4061    0.0070    0.0014    0.0003 |
    4.065     5     5     5.0     25  21968 |    5  4066    0.0068    0.0014    0.0003 |
    4.070     5     5     5.0     25  21993 |    5  4071    0.0066    0.0013    0.0003 |
    4.075     5     5     5.0     25  22018 |    5  4076    0.0069    0.0014    0.0003 |
    4.080     5     5     5.0     25  22043 |    5  4081    0.0070    0.0014    0.0003 |
    4.085     5     5     5.0     25  22068 |    5  4086    0.0070    0.0014    0.0003 |
    4.090     5     5     5.0     25  22093 |    5  4091    0.0076    0.0015    0.0003 |
    4.095     5     5     5.0     25  22118 |    5  4096    0.0073    0.0015    0.0003 |
    4.100     5     5     5.0     25  22143 |    5  4101    0.0077    0.0015    0.0003 |
    4.105     5     5     5.0     25  22168 |    5  4106    0.0070    0.0014    0.0003 |
    4.110     5     5     5.0     25  22193 |    5  4111    0.0071    0.0014    0.0003 |
    4.115     5     5     5.0     25  22218 |    5  4116    0.0070    0.0014    0.0003 |
    4.120     5     5     5.0     25  22243 |    5  4121    0.0071    0.0014    0.0003 |
    4.125     5     5     5.0     25  22268 |    5  4126    0.0059    0.0012    0.0002 |
    4.130     5     5     5.0     25  22293 |    5  4131    0.0061    0.0012    0.0002 |
    4.135     5     5     5.0     25  22318 |    5  4136    0.0065    0.0013    0.0003 |
    4.140     5     5     5.0     25  22343 |    5  4141    0.0073    0.0015    0.0003 |
    4.145     5     5     5.0     25  22368 |    5  4146    0.0069    0.0014    0.0003 |
    4.150     5     5     5.0     25  22393 |    5  4151    0.0071    0.0014    0.0003 |
    4.155     5     5     5.0     25  22418 |    5  4156    0.0071    0.0014    0.0003 |
    4.160     5     5     5.0     25  22443 |    5  4161    0.0063    0.0013    0.0003 |
    4.165     5     5     5.0     25  22468 |    5  4166    0.0072    0.0014    0.0003 |
    4.170     5     5     5.0     25  22493 |    5  4171    0.0061    0.0012    0.0002 |
    4.175     5     5     5.0     25  22518 |    5  4176    0.0061    0.0012    0.0002 |
    4.180     5     5     5.0     25  22543 |    5  4181    0.0067    0.0013    0.0003 |
    4.185     5     5     5.0     25  22568 |    5  4186    0.0066    0.0013    0.0003 |
    4.190     5     5     5.0     25  22593 |    5  4191    0.0068    0.0014    0.0003 |
    4.195     5     5     5.0     25  22618 |    5  4196    0.0076    0.0015    0.0003 |
    4.200     5     5     5.0     25  22643 |    5  4201    0.0076    0.0015    0.0003 |
    4.205     5     5     5.0     25  22668 |    5  4206    0.0074    0.0015    0.0003 |
    4.210     5     5     5.0     25  22693 |    5  4211    0.0074    0.0015    0.0003 |
    4.215     5     5     5.0     25  22718 |    5  4216    0.0072    0.0014    0.0003 |
    4.220     5     5     5.0     25  22743 |    5  4221    0.0069    0.0014    0.0003 |
    4.225     5     5     5.0     25  22768 |    5  4226    0.0076    0.0015    0.0003 |
    4.230     5     5     5.0     25  22793 |    5  4231    0.0078    0.0016    0.0003 |
    4.235     5     5     5.0     25  22818 |    5  4236    0.0061    0.0012    0.0002 |
    4.240     5     5     5.0     25  22843 |    5  4241    0.0065    0.0013    0.0003 |
    4.245     5     5     5.0     25  22868 |    5  4246    0.0069    0.0014    0.0003 |
    4.250     5     5     5.0     25  22893 |    5  4251    0.0072    0.0014    0.0003 |
    4.255     5     5     5.0     25  22918 |    5  4256    0.0073    0.0015    0.0003 |
    4.260     5     5     5.0     25  22943 |    5  4261    0.0060    0.0012    0.0002 |
    4.265     5     5     5.0     25  22968 |    5  4266    0.0063    0.0013    0.0003 |
    4.270     5     5     5.0     25  22993 |    5  4271    0.0065    0.0013    0.0003 |
    4.275     5     5     5.0     25  23018 |    5  4276    0.0062    0.0012    0.0002 |
    4.280     5     5     5.0     25  23043 |    5  4281    0.0065    0.0013    0.0003 |
    4.285     5     5     5.0     25  23068 |    5  4286    0.0068    0.0014    0.0003 |
    4.290     5     5     5.0     25  23093 |    5  4291    0.0067    0.0013    0.0003 |
    4.295     5     5     5.0     25  23118 |    5  4296    0.0070    0.0014    0.0003 |
    4.300     5     5     5.0     25  23143 |    5  4301    0.0067    0.0013    0.0003 |
    4.305     5     5     5.0     25  23168 |    5  4306    0.0063    0.0013    0.0003 |
    4.310     5     5     5.0     25  23193 |    5  4311    0.0060    0.0012    0.0002 |
    4.315     5     5     5.0     25  23218 |    5  4316    0.0060    0.0012    0.0002 |
    4.320     5     5     5.0     25  23243 |    5  4321    0.0073    0.0015    0.0003 |
    4.325     5     5     5.0     25  23268 |    5  4326    0.0064    0.0013    0.0003 |
    4.330     5     5     5.0     25  23293 |    5  4331    0.0058    0.0012    0.0002 |
    4.335     5     5     5.0     25  23318 |    5  4336    0.0067    0.0013    0.0003 |
    4.340     5     5     5.0     25  23343 |    5  4341    0.0064    0.0013    0.0003 |
    4.345     5     5     5.0     25  23368 |    5  4346    0.0066    0.0013    0.0003 |
    4.350     5     5     5.0     25  23393 |    5  4351    0.0066    0.0013    0.0003 |
    4.355     5     5     5.0     25  23418 |    5  4356    0.0061    0.0012    0.0002 |
    4.360     5     5     5.0     25  23443 |    5  4361    0.0064    0.0013    0.0003 |
    4.365     5     5     5.0     25  23468 |    5  4366    0.0071    0.0014    0.0003 |
    4.370     5     5     5.0     25  23493 |    5  4371    0.0074    0.0015    0.0003 |
    4.375     5     5     5.0     25  23518 |    5  4376    0.0077    0.0015    0.0003 |
    4.380     5     5     5.0     25  23543 |    5  4381    0.0071    0.0014    0.0003 |
    4.385     5     5     5.0     25  23568 |    5  4386    0.0067    0.0013    0.0003 |
    4.390     5     5     5.0     25  23593 |    5  4391    0.0060    0.0012    0.0002 |
    4.395     5     5     5.0     25  23618 |    5  4396    0.0068    0.0014    0.0003 |
    4.400     5     5     5.0     25  23643 |    5  4401    0.0068    0.0014    0.0003 |
    4.405     5     5     5.0     25  23668 |    5  4406    0.0069    0.0014    0.0003 |
    4.410     5     5     5.0     25  23693 |    5  4411    0.0065    0.0013    0.0003 |
    4.415     5     5     5.0     25  23718 |    5  4416    0.0069    0.0014    0.0003 |
    4.420     5     5     5.0     25  23743 |    5  4421    0.0070    0.0014    0.0003 |
    4.425     5     5     5.0     25  23768 |    5  4426    0.0074    0.0015    0.0003 |
    4.430     5     5     5.0     25  23793 |    5  4431    0.0061    0.0012    0.0002 |
    4.435     5     5     5.0     25  23818 |    5  4436    0.0065    0.0013    0.0003 |
    4.440     5     5     5.0     25  23843 |    5  4441    0.0061    0.0012    0.0002 |
    4.445     5     5     5.0     25  23868 |    5  4446    0.0070    0.0014    0.0003 |
    4.450     5     5     5.0     25  23893 |    5  4451    0.0065    0.0013    0.0003 |
    4.455     5     5     5.0     25  23918 |    5  4456    0.0068    0.0014    0.0003 |
    4.460     5     5     5.0     25  23943 |    5  4461    0.0073    0.0015    0.0003 |
    4.465     5     5     5.0     25  23968 |    5  4466    0.0064    0.0013    0.0003 |
    4.470     5     5     5.0     25  23993 |    5  4471    0.0075    0.0015    0.0003 |
    4.475     5     5     5.0     25  24018 |    5  4476    0.0074    0.0015    0.0003 |
    4.480     5     5     5.0     25  24043 |    5  4481    0.0071    0.0014    0.0003 |
    4.485     5     5     5.0     25  24068 |    5  4486    0.0068    0.0014    0.0003 |
    4.490     5     5     5.0     25  24093 |    5  4491    0.0063    0.0013    0.0003 |
    4.495     5     5     5.0     25  24118 |    5  4496    0.0060    0.0012    0.0002 |
    4.500     5     5     5.0     25  24143 |    5  4501    0.0069    0.0014    0.0003 |
    4.505     5     5     5.0     25  24168 |    5  4506    0.0067    0.0013    0.0003 |
    4.510     5     5     5.0     25  24193 |    5  4511    0.0070    0.0014    0.0003 |
    4.515     5     5     5.0     25  24218 |    5  4516    0.0073    0.0015    0.0003 |
    4.520     5     5     5.0     25  24243 |    5  4521    0.0079    0.0016    0.0003 |
    4.525     5     5     5.0     25  24268 |    5  4526    0.0067    0.0013    0.0003 |
    4.530     5     5     5.0     25  24293 |    5  4531    0.0070    0.0014    0.0003 |
    4.535     5     5     5.0     25  24318 |    5  4536    0.0072    0.0014    0.0003 |
    4.540     5     5     5.0     25  24343 |    5  4541    0.0074    0.0015    0.0003 |
    4.545     5     5     5.0     25  24368 |    5  4546    0.0072    0.0014    0.0003 |
    4.550     5     5     5.0     25  24393 |    5  4551    0.0069    0.0014    0.0003 |
    4.555     5     5     5.0     25  24418 |    5  4556    0.0072    0.0014    0.0003 |
    4.560     5     5     5.0     25  24443 |    5  4561    0.0072    0.0014    0.0003 |
    4.565     5     5     5.0     25  24468 |    5  4566    0.0073    0.0015    0.0003 |
    4.570     5     5     5.0     25  24493 |    5  4571    0.0067    0.0013    0.0003 |
    4.575     5     5     5.0     25  24518 |    5  4576    0.0071    0.0014    0.0003 |
    4.580     5     5     5.0     25  24543 |    5  4581    0.0069    0.0014    0.0003 |
    4.585     5     5     5.0     25  24568 |    5  4586    0.0066    0.0013    0.0003 |
    4.590     5     5     5.0     25  24593 |    5  4591    0.0071    0.0014    0.0003 |
    4.595     5     5     5.0     25  24618 |    5  4596    0.0071    0.0014    0.0003 |
    4.600     5     5     5.0     25  24643 |    5  4601    0.0068    0.0014    0.0003 |
    4.605     5     5     5.0     25  24668 |    5  4606    0.0066    0.0013    0.0003 |
    4.610     5     5     5.0     25  24693 |    5  4611    0.0066    0.0013    0.0003 |
    4.615     5     5     5.0     25  24718 |    5  4616    0.0071    0.0014    0.0003 |
    4.620     5     5     5.0     25  24743 |    5  4621    0.0069    0.0014    0.0003 |
    4.625     5     5     5.0     25  24768 |    5  4626    0.0064    0.0013    0.0003 |
    4.630     5     5     5.0     25  24793 |    5  4631    0.0066    0.0013    0.0003 |
    4.635     5     5     5.0     25  24818 |    5  4636    0.0071    0.0014    0.0003 |
    4.640     5     5     5.0     25  24843 |    5  4641    0.0071    0.0014    0.0003 |
    4.645     5     5     5.0     25  24868 |    5  4646    0.0063    0.0013    0.0003 |
    4.650     5     5     5.0     25  24893 |    5  4651    0.0071    0.0014    0.0003 |
    4.655     5     5     5.0     25  24918 |    5  4656    0.0059    0.0012    0.0002 |
    4.660     5     5     5.0     25  24943 |    5  4661    0.0069    0.0014    0.0003 |
    4.665     5     5     5.0     25  24968 |    5  4666    0.0073    0.0015    0.0003 |
    4.670     5     5     5.0     25  24993 |    5  4671    0.0064    0.0013    0.0003 |
    4.675     5     5     5.0     25  25018 |    5  4676    0.0068    0.0014    0.0003 |
    4.680     5     5     5.0     25  25043 |    5  4681    0.0068    0.0014    0.0003 |
    4.685     5     5     5.0     25  25068 |    5  4686    0.0073    0.0015    0.0003 |
    4.690     5     5     5.0     25  25093 |    5  4691    0.0062    0.0012    0.0002 |
    4.695     5     5     5.0     25  25118 |    5  4696    0.0066    0.0013    0.0003 |
    4.700     5     5     5.0     25  25143 |    5  4701    0.0066    0.0013    0.0003 |
    4.705     5     5     5.0     25  25168 |    5  4706    0.0075    0.0015    0.0003 |
    4.710     5     5     5.0     25  25193 |    5  4711    0.0066    0.0013    0.0003 |
    4.715     5     5     5.0     25  25218 |    5  4716    0.0065    0.0013    0.0003 |
    4.720     5     5     5.0     25  25243 |    5  4721    0.0061    0.0012    0.0002 |
    4.725     5     5     5.0     25  25268 |    5  4726    0.0070    0.0014    0.0003 |
    4.730     5     5     5.0     25  25293 |    5  4731    0.0060    0.0012    0.0002 |
    4.735     5     5     5.0     25  25318 |    5  4736    0.0073    0.0015    0.0003 |
    4.740     5     5     5.0     25  25343 |    5  4741    0.0069    0.0014    0.0003 |
    4.745     5     5     5.0     25  25368 |    5  4746    0.0068    0.0014    0.0003 |
    4.750     5     5     5.0     25  25393 |    5  4751    0.0070    0.0014    0.0003 |
    4.755     5     5     5.0     25  25418 |    5  4756    0.0074    0.0015    0.0003 |
    4.760     5     5     5.0     25  25443 |    5  4761    0.0067    0.0013    0.0003 |
    4.765     5     5     5.0     25  25468 |    5  4766    0.0070    0.0014    0.0003 |
    4.770     5     5     5.0     25  25493 |    5  4771    0.0070    0.0014    0.0003 |
    4.775     5     5     5.0     25  25518 |    5  4776    0.0070    0.0014    0.0003 |
    4.780     5     5     5.0     25  25543 |    5  4781    0.0071    0.0014    0.0003 |
    4.785     5     5     5.0     25  25568 |    5  4786    0.0073    0.0015    0.0003 |
    4.790     5     5     5.0     25  25593 |    5  4791    0.0068    0.0014    0.0003 |
    4.795     5     5     5.0     25  25618 |    5  4796    0.0066    0.0013    0.0003 |
    4.800     5     5     5.0     25  25643 |    5  4801    0.0064    0.0013    0.0003 |
    4.805     5     5     5.0     25  25668 |    5  4806    0.0062    0.0012    0.0002 |
    4.810     5     5     5.0     25  25693 |    5  4811    0.0068    0.0014    0.0003 |
    4.815     5     5     5.0     25  25718 |    5  4816    0.0067    0.0013    0.0003 |
    4.820     5     5     5.0     25  25743 |    5  4821    0.0066    0.0013    0.0003 |
    4.825     5     5     5.0     25  25768 |    5  4826    0.0069    0.0014    0.0003 |
    4.830     5     5     5.0     25  25793 |    5  4831    0.0074    0.0015    0.0003 |
    4.835     5     5     5.0     25  25818 |    5  4836    0.0072    0.0014    0.0003 |
    4.840     5     5     5.0     25  25843 |    5  4841    0.0068    0.0014    0.0003 |
    4.845     5     5     5.0     25  25868 |    5  4846    0.0065    0.0013    0.0003 |
    4.850     5     5     5.0     25  25893 |    5  4851    0.0065    0.0013    0.0003 |
    4.855     5     5     5.0     25  25918 |    5  4856    0.0072    0.0014    0.0003 |
    4.860     5     5     5.0     25  25943 |    5  4861    0.0071    0.0014    0.0003 |
    4.865     5     5     5.0     25  25968 |    5  4866    0.0063    0.0013    0.0003 |
    4.870     5     5     5.0     25  25993 |    5  4871    0.0068    0.0014    0.0003 |
    4.875     5     5     5.0     25  26018 |    5  4876    0.0063    0.0013    0.0003 |
    4.880     5     5     5.0     25  26043 |    5  4881    0.0065    0.0013    0.0003 |
    4.885     5     5     5.0     25  26068 |    5  4886    0.0068    0.0014    0.0003 |
    4.890     5     5     5.0     25  26093 |    5  4891    0.0069    0.0014    0.0003 |
    4.895     5     5     5.0     25  26118 |    5  4896    0.0063    0.0013    0.0003 |
    4.900     5     5     5.0     25  26143 |    5  4901    0.0074    0.0015    0.0003 |
    4.905     5     5     5.0     25  26168 |    5  4906    0.0070    0.0014    0.0003 |
    4.910     5     5     5.0     25  26193 |    5  4911    0.0067    0.0013    0.0003 |
    4.915     5     5     5.0     25  26218 |    5  4916    0.0071    0.0014    0.0003 |
    4.920     5     5     5.0     25  26243 |    5  4921    0.0067    0.0013    0.0003 |
    4.925     5     5     5.0     25  26268 |    5  4926    0.0075    0.0015    0.0003 |
    4.930     5     5     5.0     25  26293 |    5  4931    0.0068    0.0014    0.0003 |
    4.935     5     5     5.0     25  26318 |    5  4936    0.0072    0.0014    0.0003 |
    4.940     5     5     5.0     25  26343 |    5  4941    0.0069    0.0014    0.0003 |
    4.945     5     5     5.0     25  26368 |    5  4946    0.0068    0.0014    0.0003 |
    4.950     5     5     5.0     25  26393 |    5  4951    0.0063    0.0013    0.0003 |
    4.955     5     5     5.0     25  26418 |    5  4956    0.0071    0.0014    0.0003 |
    4.960     5     5     5.0     25  26443 |    5  4961    0.0068    0.0014    0.0003 |
    4.965     5     5     5.0     25  26468 |    5  4966    0.0073    0.0015    0.0003 |
    4.970     5     5     5.0     25  26493 |    5  4971    0.0069    0.0014    0.0003 |
    4.975     5     5     5.0     25  26518 |    5  4976    0.0070    0.0014    0.0003 |
    4.980     5     5     5.0     25  26543 |    5  4981    0.0067    0.0013    0.0003 |
    4.985     5     5     5.0     25  26568 |    5  4986    0.0074    0.0015    0.0003 |
