          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
          mn it mx it  avg it    its  ttits |   ss    ts        st      stps     stpit |
    3.300    57    57    57.0    285 177911 |    5  3301    0.0071    0.0014    0.0000 |
    3.305    57    57    57.0    285 178196 |    5  3306    0.0073    0.0015    0.0000 |
    3.310    57    57    57.0    285 178481 |    5  3311    0.0080    0.0016    0.0000 |
    3.315    57    57    57.0    285 178766 |    5  3316    0.0076    0.0015    0.0000 |
    3.320    57    57    57.0    285 179051 |    5  3321    0.0082    0.0016    0.0000 |
    3.325    57    57    57.0    285 179336 |    5  3326    0.0076    0.0015    0.0000 |
    3.330    57    57    57.0    285 179621 |    5  3331    0.0077    0.0015    0.0000 |
    3.335    57    57    57.0    285 179906 |    5  3336    0.0073    0.0015    0.0000 |
    3.340    57    57    57.0    285 180191 |    5  3341    0.0071    0.0014    0.0000 |
    3.345    57    57    57.0    285 180476 |    5  3346    0.0077    0.0015    0.0000 |
    3.350    57    57    57.0    285 180761 |    5  3351    0.0070    0.0014    0.0000 |
    3.355    57    57    57.0    285 181046 |    5  3356    0.0071    0.0014    0.0000 |
    3.360    57    57    57.0    285 181331 |    5  3361    0.0073    0.0015    0.0000 |
    3.365    57    57    57.0    285 181616 |    5  3366    0.0075    0.0015    0.0000 |
    3.370    57    57    57.0    285 181901 |    5  3371    0.0075    0.0015    0.0000 |
    3.375    57    57    57.0    285 182186 |    5  3376    0.0074    0.0015    0.0000 |
    3.380    57    57    57.0    285 182471 |    5  3381    0.0075    0.0015    0.0000 |
    3.385    57    57    57.0    285 182756 |    5  3386    0.0071    0.0014    0.0000 |
    3.390    57    57    57.0    285 183041 |    5  3391    0.0074    0.0015    0.0000 |
    3.395    57    57    57.0    285 183326 |    5  3396    0.0074    0.0015    0.0000 |
    3.400    57    57    57.0    285 183611 |    5  3401    0.0077    0.0015    0.0000 |
    3.405    57    57    57.0    285 183896 |    5  3406    0.0073    0.0015    0.0000 |
    3.410    57    57    57.0    285 184181 |    5  3411    0.0073    0.0015    0.0000 |
    3.415    57    57    57.0    285 184466 |    5  3416    0.0075    0.0015    0.0000 |
    3.420    57    57    57.0    285 184751 |    5  3421    0.0074    0.0015    0.0000 |
    3.425    57    57    57.0    285 185036 |    5  3426    0.0072    0.0014    0.0000 |
    3.430    57    57    57.0    285 185321 |    5  3431    0.0070    0.0014    0.0000 |
    3.435    57    57    57.0    285 185606 |    5  3436    0.0073    0.0015    0.0000 |
    3.440    57    57    57.0    285 185891 |    5  3441    0.0077    0.0015    0.0000 |
    3.445    57    57    57.0    285 186176 |    5  3446    0.0072    0.0014    0.0000 |
    3.450    57    57    57.0    285 186461 |    5  3451    0.0073    0.0015    0.0000 |
    3.455    57    57    57.0    285 186746 |    5  3456    0.0076    0.0015    0.0000 |
    3.460    57    57    57.0    285 187031 |    5  3461    0.0077    0.0015    0.0000 |
    3.465    57    57    57.0    285 187316 |    5  3466    0.0071    0.0014    0.0000 |
    3.470    57    57    57.0    285 187601 |    5  3471    0.0075    0.0015    0.0000 |
    3.475    57    57    57.0    285 187886 |    5  3476    0.0079    0.0016    0.0000 |
    3.480    57    57    57.0    285 188171 |    5  3481    0.0072    0.0014    0.0000 |
    3.485    57    57    57.0    285 188456 |    5  3486    0.0076    0.0015    0.0000 |
    3.490    57    57    57.0    285 188741 |    5  3491    0.0072    0.0014    0.0000 |
    3.495    56    57    56.8    284 189025 |    5  3496    0.0071    0.0014    0.0000 |
    3.500    56    56    56.0    280 189305 |    5  3501    0.0077    0.0015    0.0000 |
    3.505    56    56    56.0    280 189585 |    5  3506    0.0074    0.0015    0.0000 |
    3.510    56    56    56.0    280 189865 |    5  3511    0.0073    0.0015    0.0000 |
    3.515    56    56    56.0    280 190145 |    5  3516    0.0072    0.0014    0.0000 |
    3.520    56    56    56.0    280 190425 |    5  3521    0.0076    0.0015    0.0000 |
    3.525    56    56    56.0    280 190705 |    5  3526    0.0073    0.0015    0.0000 |
    3.530    56    56    56.0    280 190985 |    5  3531    0.0077    0.0015    0.0000 |
    3.535    56    56    56.0    280 191265 |    5  3536    0.0074    0.0015    0.0000 |
    3.540    56    56    56.0    280 191545 |    5  3541    0.0070    0.0014    0.0000 |
    3.545    56    56    56.0    280 191825 |    5  3546    0.0075    0.0015    0.0000 |
    3.550    56    56    56.0    280 192105 |    5  3551    0.0075    0.0015    0.0000 |
    3.555    56    56    56.0    280 192385 |    5  3556    0.0074    0.0015    0.0000 |
    3.560    56    56    56.0    280 192665 |    5  3561    0.0074    0.0015    0.0000 |
    3.565    56    56    56.0    280 192945 |    5  3566    0.0074    0.0015    0.0000 |
    3.570    56    56    56.0    280 193225 |    5  3571    0.0071    0.0014    0.0000 |
    3.575    56    56    56.0    280 193505 |    5  3576    0.0077    0.0015    0.0000 |
    3.580    56    56    56.0    280 193785 |    5  3581    0.0077    0.0015    0.0000 |
    3.585    56    56    56.0    280 194065 |    5  3586    0.0081    0.0016    0.0000 |
    3.590    56    56    56.0    280 194345 |    5  3591    0.0081    0.0016    0.0000 |
    3.595    56    56    56.0    280 194625 |    5  3596    0.0070    0.0014    0.0000 |
    3.600    56    56    56.0    280 194905 |    5  3601    0.0075    0.0015    0.0000 |
    3.605    56    56    56.0    280 195185 |    5  3606    0.0079    0.0016    0.0000 |
    3.610    56    56    56.0    280 195465 |    5  3611    0.0073    0.0015    0.0000 |
    3.615    56    56    56.0    280 195745 |    5  3616    0.0074    0.0015    0.0000 |
    3.620    56    56    56.0    280 196025 |    5  3621    0.0075    0.0015    0.0000 |
    3.625    56    56    56.0    280 196305 |    5  3626    0.0071    0.0014    0.0000 |
    3.630    56    56    56.0    280 196585 |    5  3631    0.0072    0.0014    0.0000 |
    3.635    56    56    56.0    280 196865 |    5  3636    0.0073    0.0015    0.0000 |
    3.640    56    56    56.0    280 197145 |    5  3641    0.0075    0.0015    0.0000 |
    3.645    56    56    56.0    280 197425 |    5  3646    0.0070    0.0014    0.0000 |
    3.650    56    56    56.0    280 197705 |    5  3651    0.0071    0.0014    0.0000 |
    3.655    56    56    56.0    280 197985 |    5  3656    0.0073    0.0015    0.0000 |
    3.660    56    56    56.0    280 198265 |    5  3661    0.0072    0.0014    0.0000 |
    3.665    56    56    56.0    280 198545 |    5  3666    0.0077    0.0015    0.0000 |
    3.670    56    56    56.0    280 198825 |    5  3671    0.0073    0.0015    0.0000 |
    3.675    56    56    56.0    280 199105 |    5  3676    0.0069    0.0014    0.0000 |
    3.680    56    56    56.0    280 199385 |    5  3681    0.0074    0.0015    0.0000 |
    3.685    56    56    56.0    280 199665 |    5  3686    0.0070    0.0014    0.0000 |
    3.690    56    56    56.0    280 199945 |    5  3691    0.0074    0.0015    0.0000 |
    3.695    56    56    56.0    280 200225 |    5  3696    0.0071    0.0014    0.0000 |
    3.700    56    56    56.0    280 200505 |    5  3701    0.0075    0.0015    0.0000 |
    3.705    56    56    56.0    280 200785 |    5  3706    0.0081    0.0016    0.0000 |
    3.710    56    56    56.0    280 201065 |    5  3711    0.0079    0.0016    0.0000 |
    3.715    56    56    56.0    280 201345 |    5  3716    0.0071    0.0014    0.0000 |
    3.720    56    56    56.0    280 201625 |    5  3721    0.0067    0.0013    0.0000 |
    3.725    56    56    56.0    280 201905 |    5  3726    0.0074    0.0015    0.0000 |
    3.730    56    56    56.0    280 202185 |    5  3731    0.0074    0.0015    0.0000 |
    3.735    56    56    56.0    280 202465 |    5  3736    0.0073    0.0015    0.0000 |
    3.740    56    56    56.0    280 202745 |    5  3741    0.0074    0.0015    0.0000 |
    3.745    56    56    56.0    280 203025 |    5  3746    0.0072    0.0014    0.0000 |
    3.750    56    56    56.0    280 203305 |    5  3751    0.0068    0.0014    0.0000 |
    3.755    56    56    56.0    280 203585 |    5  3756    0.0078    0.0016    0.0000 |
    3.760    56    56    56.0    280 203865 |    5  3761    0.0072    0.0014    0.0000 |
    3.765    56    56    56.0    280 204145 |    5  3766    0.0072    0.0014    0.0000 |
    3.770    55    56    55.4    277 204422 |    5  3771    0.0074    0.0015    0.0000 |
    3.775    55    55    55.0    275 204697 |    5  3776    0.0074    0.0015    0.0000 |
    3.780    55    55    55.0    275 204972 |    5  3781    0.0073    0.0015    0.0000 |
    3.785    55    55    55.0    275 205247 |    5  3786    0.0072    0.0014    0.0000 |
    3.790    55    55    55.0    275 205522 |    5  3791    0.0071    0.0014    0.0000 |
    3.795    55    55    55.0    275 205797 |    5  3796    0.0073    0.0015    0.0000 |
    3.800    55    55    55.0    275 206072 |    5  3801    0.0070    0.0014    0.0000 |
    3.805    55    55    55.0    275 206347 |    5  3806    0.0071    0.0014    0.0000 |
    3.810    55    55    55.0    275 206622 |    5  3811    0.0070    0.0014    0.0000 |
    3.815    55    55    55.0    275 206897 |    5  3816    0.0075    0.0015    0.0000 |
    3.820    55    55    55.0    275 207172 |    5  3821    0.0069    0.0014    0.0000 |
    3.825    55    55    55.0    275 207447 |    5  3826    0.0070    0.0014    0.0000 |
    3.830    55    55    55.0    275 207722 |    5  3831    0.0071    0.0014    0.0000 |
    3.835    55    55    55.0    275 207997 |    5  3836    0.0076    0.0015    0.0000 |
    3.840    55    55    55.0    275 208272 |    5  3841    0.0071    0.0014    0.0000 |
    3.845    55    55    55.0    275 208547 |    5  3846    0.0072    0.0014    0.0000 |
    3.850    55    55    55.0    275 208822 |    5  3851    0.0077    0.0015    0.0000 |
    3.855    55    55    55.0    275 209097 |    5  3856    0.0075    0.0015    0.0000 |
    3.860    55    55    55.0    275 209372 |    5  3861    0.0071    0.0014    0.0000 |
    3.865    55    55    55.0    275 209647 |    5  3866    0.0071    0.0014    0.0000 |
    3.870    55    55    55.0    275 209922 |    5  3871    0.0075    0.0015    0.0000 |
    3.875    55    55    55.0    275 210197 |    5  3876    0.0068    0.0014    0.0000 |
    3.880    55    55    55.0    275 210472 |    5  3881    0.0076    0.0015    0.0000 |
    3.885    55    55    55.0    275 210747 |    5  3886    0.0069    0.0014    0.0000 |
    3.890    55    55    55.0    275 211022 |    5  3891    0.0069    0.0014    0.0000 |
    3.895    55    55    55.0    275 211297 |    5  3896    0.0072    0.0014    0.0000 |
    3.900    55    55    55.0    275 211572 |    5  3901    0.0072    0.0014    0.0000 |
    3.905    55    55    55.0    275 211847 |    5  3906    0.0069    0.0014    0.0000 |
    3.910    55    55    55.0    275 212122 |    5  3911    0.0075    0.0015    0.0000 |
    3.915    55    55    55.0    275 212397 |    5  3916    0.0070    0.0014    0.0000 |
    3.920    55    55    55.0    275 212672 |    5  3921    0.0074    0.0015    0.0000 |
    3.925    55    55    55.0    275 212947 |    5  3926    0.0075    0.0015    0.0000 |
    3.930    55    55    55.0    275 213222 |    5  3931    0.0070    0.0014    0.0000 |
    3.935    55    55    55.0    275 213497 |    5  3936    0.0071    0.0014    0.0000 |
    3.940    55    55    55.0    275 213772 |    5  3941    0.0074    0.0015    0.0000 |
    3.945    55    55    55.0    275 214047 |    5  3946    0.0076    0.0015    0.0000 |
    3.950    55    55    55.0    275 214322 |    5  3951    0.0069    0.0014    0.0000 |
    3.955    55    55    55.0    275 214597 |    5  3956    0.0071    0.0014    0.0000 |
    3.960    55    55    55.0    275 214872 |    5  3961    0.0069    0.0014    0.0000 |
    3.965    55    55    55.0    275 215147 |    5  3966    0.0076    0.0015    0.0000 |
    3.970    55    55    55.0    275 215422 |    5  3971    0.0076    0.0015    0.0000 |
    3.975    55    55    55.0    275 215697 |    5  3976    0.0075    0.0015    0.0000 |
    3.980    55    55    55.0    275 215972 |    5  3981    0.0072    0.0014    0.0000 |
    3.985    55    55    55.0    275 216247 |    5  3986    0.0075    0.0015    0.0000 |
    3.990    55    55    55.0    275 216522 |    5  3991    0.0069    0.0014    0.0000 |
    3.995    55    55    55.0    275 216797 |    5  3996    0.0067    0.0013    0.0000 |
    4.000    55    55    55.0    275 217072 |    5  4001    0.0073    0.0015    0.0000 |
    4.005    55    55    55.0    275 217347 |    5  4006    0.0075    0.0015    0.0000 |
    4.010    55    55    55.0    275 217622 |    5  4011    0.0072    0.0014    0.0000 |
    4.015    55    55    55.0    275 217897 |    5  4016    0.0070    0.0014    0.0000 |
    4.020    55    55    55.0    275 218172 |    5  4021    0.0077    0.0015    0.0000 |
    4.025    55    55    55.0    275 218447 |    5  4026    0.0069    0.0014    0.0000 |
    4.030    55    55    55.0    275 218722 |    5  4031    0.0073    0.0015    0.0000 |
    4.035    55    55    55.0    275 218997 |    5  4036    0.0075    0.0015    0.0000 |
    4.040    55    55    55.0    275 219272 |    5  4041    0.0070    0.0014    0.0000 |
    4.045    55    55    55.0    275 219547 |    5  4046    0.0075    0.0015    0.0000 |
    4.050    55    55    55.0    275 219822 |    5  4051    0.0073    0.0015    0.0000 |
    4.055    55    55    55.0    275 220097 |    5  4056    0.0070    0.0014    0.0000 |
    4.060    55    55    55.0    275 220372 |    5  4061    0.0068    0.0014    0.0000 |
    4.065    55    55    55.0    275 220647 |    5  4066    0.0074    0.0015    0.0000 |
    4.070    55    55    55.0    275 220922 |    5  4071    0.0068    0.0014    0.0000 |
    4.075    55    55    55.0    275 221197 |    5  4076    0.0068    0.0014    0.0000 |
    4.080    55    55    55.0    275 221472 |    5  4081    0.0072    0.0014    0.0000 |
    4.085    55    55    55.0    275 221747 |    5  4086    0.0069    0.0014    0.0000 |
    4.090    55    55    55.0    275 222022 |    5  4091    0.0072    0.0014    0.0000 |
    4.095    54    55    54.6    273 222295 |    5  4096    0.0069    0.0014    0.0000 |
    4.100    54    54    54.0    270 222565 |    5  4101    0.0075    0.0015    0.0000 |
    4.105    54    54    54.0    270 222835 |    5  4106    0.0069    0.0014    0.0000 |
    4.110    54    54    54.0    270 223105 |    5  4111    0.0074    0.0015    0.0000 |
    4.115    54    54    54.0    270 223375 |    5  4116    0.0072    0.0014    0.0000 |
    4.120    54    54    54.0    270 223645 |    5  4121    0.0072    0.0014    0.0000 |
    4.125    54    54    54.0    270 223915 |    5  4126    0.0069    0.0014    0.0000 |
    4.130    54    54    54.0    270 224185 |    5  4131    0.0071    0.0014    0.0000 |
    4.135    54    54    54.0    270 224455 |    5  4136    0.0071    0.0014    0.0000 |
    4.140    54    54    54.0    270 224725 |    5  4141    0.0071    0.0014    0.0000 |
    4.145    54    54    54.0    270 224995 |    5  4146    0.0071    0.0014    0.0000 |
    4.150    54    54    54.0    270 225265 |    5  4151    0.0065    0.0013    0.0000 |
    4.155    54    54    54.0    270 225535 |    5  4156    0.0073    0.0015    0.0000 |
    4.160    54    54    54.0    270 225805 |    5  4161    0.0067    0.0013    0.0000 |
    4.165    54    54    54.0    270 226075 |    5  4166    0.0067    0.0013    0.0000 |
    4.170    54    54    54.0    270 226345 |    5  4171    0.0073    0.0015    0.0000 |
    4.175    54    54    54.0    270 226615 |    5  4176    0.0074    0.0015    0.0000 |
    4.180    54    54    54.0    270 226885 |    5  4181    0.0069    0.0014    0.0000 |
    4.185    54    54    54.0    270 227155 |    5  4186    0.0073    0.0015    0.0000 |
    4.190    54    54    54.0    270 227425 |    5  4191    0.0069    0.0014    0.0000 |
    4.195    54    54    54.0    270 227695 |    5  4196    0.0076    0.0015    0.0000 |
    4.200    54    54    54.0    270 227965 |    5  4201    0.0082    0.0016    0.0000 |
    4.205    54    54    54.0    270 228235 |    5  4206    0.0071    0.0014    0.0000 |
    4.210    54    54    54.0    270 228505 |    5  4211    0.0076    0.0015    0.0000 |
    4.215    54    54    54.0    270 228775 |    5  4216    0.0075    0.0015    0.0000 |
    4.220    54    54    54.0    270 229045 |    5  4221    0.0071    0.0014    0.0000 |
    4.225    54    54    54.0    270 229315 |    5  4226    0.0074    0.0015    0.0000 |
    4.230    54    54    54.0    270 229585 |    5  4231    0.0080    0.0016    0.0000 |
    4.235    54    54    54.0    270 229855 |    5  4236    0.0068    0.0014    0.0000 |
    4.240    54    54    54.0    270 230125 |    5  4241    0.0077    0.0015    0.0000 |
    4.245    54    54    54.0    270 230395 |    5  4246    0.0072    0.0014    0.0000 |
    4.250    54    54    54.0    270 230665 |    5  4251    0.0070    0.0014    0.0000 |
    4.255    54    54    54.0    270 230935 |    5  4256    0.0074    0.0015    0.0000 |
    4.260    54    54    54.0    270 231205 |    5  4261    0.0070    0.0014    0.0000 |
    4.265    54    54    54.0    270 231475 |    5  4266    0.0069    0.0014    0.0000 |
    4.270    54    54    54.0    270 231745 |    5  4271    0.0076    0.0015    0.0000 |
    4.275    54    54    54.0    270 232015 |    5  4276    0.0075    0.0015    0.0000 |
    4.280    54    54    54.0    270 232285 |    5  4281    0.0068    0.0014    0.0000 |
    4.285    54    54    54.0    270 232555 |    5  4286    0.0073    0.0015    0.0000 |
    4.290    54    54    54.0    270 232825 |    5  4291    0.0068    0.0014    0.0000 |
    4.295    54    54    54.0    270 233095 |    5  4296    0.0071    0.0014    0.0000 |
    4.300    54    54    54.0    270 233365 |    5  4301    0.0073    0.0015    0.0000 |
    4.305    54    54    54.0    270 233635 |    5  4306    0.0070    0.0014    0.0000 |
    4.310    54    54    54.0    270 233905 |    5  4311    0.0071    0.0014    0.0000 |
    4.315    54    54    54.0    270 234175 |    5  4316    0.0071    0.0014    0.0000 |
    4.320    54    54    54.0    270 234445 |    5  4321    0.0071    0.0014    0.0000 |
    4.325    54    54    54.0    270 234715 |    5  4326    0.0071    0.0014    0.0000 |
    4.330    54    54    54.0    270 234985 |    5  4331    0.0070    0.0014    0.0000 |
    4.335    54    54    54.0    270 235255 |    5  4336    0.0071    0.0014    0.0000 |
    4.340    54    54    54.0    270 235525 |    5  4341    0.0072    0.0014    0.0000 |
    4.345    54    54    54.0    270 235795 |    5  4346    0.0070    0.0014    0.0000 |
    4.350    54    54    54.0    270 236065 |    5  4351    0.0073    0.0015    0.0000 |
    4.355    54    54    54.0    270 236335 |    5  4356    0.0069    0.0014    0.0000 |
    4.360    54    54    54.0    270 236605 |    5  4361    0.0071    0.0014    0.0000 |
    4.365    54    54    54.0    270 236875 |    5  4366    0.0072    0.0014    0.0000 |
    4.370    54    54    54.0    270 237145 |    5  4371    0.0078    0.0016    0.0000 |
    4.375    54    54    54.0    270 237415 |    5  4376    0.0071    0.0014    0.0000 |
    4.380    54    54    54.0    270 237685 |    5  4381    0.0076    0.0015    0.0000 |
    4.385    54    54    54.0    270 237955 |    5  4386    0.0070    0.0014    0.0000 |
    4.390    54    54    54.0    270 238225 |    5  4391    0.0069    0.0014    0.0000 |
    4.395    54    54    54.0    270 238495 |    5  4396    0.0071    0.0014    0.0000 |
    4.400    54    54    54.0    270 238765 |    5  4401    0.0069    0.0014    0.0000 |
    4.405    54    54    54.0    270 239035 |    5  4406    0.0069    0.0014    0.0000 |
    4.410    54    54    54.0    270 239305 |    5  4411    0.0070    0.0014    0.0000 |
    4.415    54    54    54.0    270 239575 |    5  4416    0.0073    0.0015    0.0000 |
    4.420    54    54    54.0    270 239845 |    5  4421    0.0070    0.0014    0.0000 |
    4.425    54    54    54.0    270 240115 |    5  4426    0.0071    0.0014    0.0000 |
    4.430    54    54    54.0    270 240385 |    5  4431    0.0071    0.0014    0.0000 |
    4.435    54    54    54.0    270 240655 |    5  4436    0.0066    0.0013    0.0000 |
    4.440    54    54    54.0    270 240925 |    5  4441    0.0073    0.0015    0.0000 |
    4.445    54    54    54.0    270 241195 |    5  4446    0.0066    0.0013    0.0000 |
    4.450    54    54    54.0    270 241465 |    5  4451    0.0069    0.0014    0.0000 |
    4.455    54    54    54.0    270 241735 |    5  4456    0.0071    0.0014    0.0000 |
    4.460    54    54    54.0    270 242005 |    5  4461    0.0080    0.0016    0.0000 |
    4.465    54    54    54.0    270 242275 |    5  4466    0.0073    0.0015    0.0000 |
    4.470    54    54    54.0    270 242545 |    5  4471    0.0075    0.0015    0.0000 |
    4.475    54    54    54.0    270 242815 |    5  4476    0.0070    0.0014    0.0000 |
    4.480    54    54    54.0    270 243085 |    5  4481    0.0069    0.0014    0.0000 |
    4.485    54    54    54.0    270 243355 |    5  4486    0.0070    0.0014    0.0000 |
    4.490    54    54    54.0    270 243625 |    5  4491    0.0070    0.0014    0.0000 |
    4.495    54    54    54.0    270 243895 |    5  4496    0.0072    0.0014    0.0000 |
    4.500    54    54    54.0    270 244165 |    5  4501    0.0072    0.0014    0.0000 |
    4.505    54    54    54.0    270 244435 |    5  4506    0.0072    0.0014    0.0000 |
    4.510    54    54    54.0    270 244705 |    5  4511    0.0076    0.0015    0.0000 |
    4.515    54    54    54.0    270 244975 |    5  4516    0.0070    0.0014    0.0000 |
    4.520    54    54    54.0    270 245245 |    5  4521    0.0076    0.0015    0.0000 |
    4.525    54    54    54.0    270 245515 |    5  4526    0.0070    0.0014    0.0000 |
    4.530    54    54    54.0    270 245785 |    5  4531    0.0067    0.0013    0.0000 |
    4.535    54    54    54.0    270 246055 |    5  4536    0.0073    0.0015    0.0000 |
    4.540    54    54    54.0    270 246325 |    5  4541    0.0072    0.0014    0.0000 |
    4.545    54    54    54.0    270 246595 |    5  4546    0.0070    0.0014    0.0000 |
    4.550    54    54    54.0    270 246865 |    5  4551    0.0076    0.0015    0.0000 |
    4.555    54    54    54.0    270 247135 |    5  4556    0.0070    0.0014    0.0000 |
    4.560    54    54    54.0    270 247405 |    5  4561    0.0069    0.0014    0.0000 |
    4.565    54    54    54.0    270 247675 |    5  4566    0.0069    0.0014    0.0000 |
    4.570    54    54    54.0    270 247945 |    5  4571    0.0071    0.0014    0.0000 |
    4.575    54    54    54.0    270 248215 |    5  4576    0.0076    0.0015    0.0000 |
    4.580    54    54    54.0    270 248485 |    5  4581    0.0074    0.0015    0.0000 |
    4.585    54    54    54.0    270 248755 |    5  4586    0.0069    0.0014    0.0000 |
    4.590    54    54    54.0    270 249025 |    5  4591    0.0071    0.0014    0.0000 |
    4.595    54    54    54.0    270 249295 |    5  4596    0.0070    0.0014    0.0000 |
    4.600    54    54    54.0    270 249565 |    5  4601    0.0068    0.0014    0.0000 |
    4.605    54    54    54.0    270 249835 |    5  4606    0.0070    0.0014    0.0000 |
    4.610    54    54    54.0    270 250105 |    5  4611    0.0075    0.0015    0.0000 |
    4.615    54    54    54.0    270 250375 |    5  4616    0.0075    0.0015    0.0000 |
    4.620    54    54    54.0    270 250645 |    5  4621    0.0065    0.0013    0.0000 |
    4.625    54    54    54.0    270 250915 |    5  4626    0.0071    0.0014    0.0000 |
    4.630    54    54    54.0    270 251185 |    5  4631    0.0067    0.0013    0.0000 |
    4.635    54    54    54.0    270 251455 |    5  4636    0.0073    0.0015    0.0000 |
    4.640    54    54    54.0    270 251725 |    5  4641    0.0070    0.0014    0.0000 |
    4.645    54    54    54.0    270 251995 |    5  4646    0.0070    0.0014    0.0000 |
    4.650    54    54    54.0    270 252265 |    5  4651    0.0070    0.0014    0.0000 |
    4.655    54    54    54.0    270 252535 |    5  4656    0.0070    0.0014    0.0000 |
    4.660    54    54    54.0    270 252805 |    5  4661    0.0072    0.0014    0.0000 |
    4.665    54    54    54.0    270 253075 |    5  4666    0.0069    0.0014    0.0000 |
    4.670    54    54    54.0    270 253345 |    5  4671    0.0075    0.0015    0.0000 |
    4.675    54    54    54.0    270 253615 |    5  4676    0.0072    0.0014    0.0000 |
    4.680    54    54    54.0    270 253885 |    5  4681    0.0076    0.0015    0.0000 |
    4.685    54    54    54.0    270 254155 |    5  4686    0.0070    0.0014    0.0000 |
    4.690    54    54    54.0    270 254425 |    5  4691    0.0074    0.0015    0.0000 |
    4.695    54    54    54.0    270 254695 |    5  4696    0.0068    0.0014    0.0000 |
    4.700    54    54    54.0    270 254965 |    5  4701    0.0068    0.0014    0.0000 |
    4.705    54    54    54.0    270 255235 |    5  4706    0.0073    0.0015    0.0000 |
    4.710    54    54    54.0    270 255505 |    5  4711    0.0075    0.0015    0.0000 |
    4.715    54    54    54.0    270 255775 |    5  4716    0.0073    0.0015    0.0000 |
    4.720    54    54    54.0    270 256045 |    5  4721    0.0065    0.0013    0.0000 |
    4.725    54    54    54.0    270 256315 |    5  4726    0.0073    0.0015    0.0000 |
    4.730    54    54    54.0    270 256585 |    5  4731    0.0068    0.0014    0.0000 |
    4.735    54    54    54.0    270 256855 |    5  4736    0.0073    0.0015    0.0000 |
    4.740    54    54    54.0    270 257125 |    5  4741    0.0067    0.0013    0.0000 |
    4.745    54    54    54.0    270 257395 |    5  4746    0.0067    0.0013    0.0000 |
    4.750    54    54    54.0    270 257665 |    5  4751    0.0070    0.0014    0.0000 |
    4.755    54    54    54.0    270 257935 |    5  4756    0.0075    0.0015    0.0000 |
    4.760    54    54    54.0    270 258205 |    5  4761    0.0068    0.0014    0.0000 |
    4.765    54    54    54.0    270 258475 |    5  4766    0.0070    0.0014    0.0000 |
    4.770    54    54    54.0    270 258745 |    5  4771    0.0071    0.0014    0.0000 |
    4.775    54    54    54.0    270 259015 |    5  4776    0.0068    0.0014    0.0000 |
    4.780    54    54    54.0    270 259285 |    5  4781    0.0076    0.0015    0.0000 |
    4.785    54    54    54.0    270 259555 |    5  4786    0.0073    0.0015    0.0000 |
    4.790    54    54    54.0    270 259825 |    5  4791    0.0070    0.0014    0.0000 |
    4.795    54    54    54.0    270 260095 |    5  4796    0.0072    0.0014    0.0000 |
    4.800    54    54    54.0    270 260365 |    5  4801    0.0073    0.0015    0.0000 |
    4.805    54    54    54.0    270 260635 |    5  4806    0.0071    0.0014    0.0000 |
    4.810    54    54    54.0    270 260905 |    5  4811    0.0074    0.0015    0.0000 |
    4.815    54    54    54.0    270 261175 |    5  4816    0.0073    0.0015    0.0000 |
    4.820    54    54    54.0    270 261445 |    5  4821    0.0070    0.0014    0.0000 |
    4.825    54    54    54.0    270 261715 |    5  4826    0.0070    0.0014    0.0000 |
    4.830    54    54    54.0    270 261985 |    5  4831    0.0071    0.0014    0.0000 |
    4.835    54    54    54.0    270 262255 |    5  4836    0.0069    0.0014    0.0000 |
    4.840    54    54    54.0    270 262525 |    5  4841    0.0068    0.0014    0.0000 |
    4.845    54    54    54.0    270 262795 |    5  4846    0.0072    0.0014    0.0000 |
    4.850    54    54    54.0    270 263065 |    5  4851    0.0070    0.0014    0.0000 |
    4.855    54    54    54.0    270 263335 |    5  4856    0.0075    0.0015    0.0000 |
    4.860    54    54    54.0    270 263605 |    5  4861    0.0071    0.0014    0.0000 |
    4.865    54    54    54.0    270 263875 |    5  4866    0.0071    0.0014    0.0000 |
    4.870    54    54    54.0    270 264145 |    5  4871    0.0067    0.0013    0.0000 |
    4.875    54    54    54.0    270 264415 |    5  4876    0.0074    0.0015    0.0000 |
    4.880    54    54    54.0    270 264685 |    5  4881    0.0068    0.0014    0.0000 |
    4.885    54    54    54.0    270 264955 |    5  4886    0.0068    0.0014    0.0000 |
    4.890    54    54    54.0    270 265225 |    5  4891    0.0070    0.0014    0.0000 |
    4.895    54    54    54.0    270 265495 |    5  4896    0.0069    0.0014    0.0000 |
    4.900    54    54    54.0    270 265765 |    5  4901    0.0073    0.0015    0.0000 |
    4.905    54    54    54.0    270 266035 |    5  4906    0.0068    0.0014    0.0000 |
    4.910    54    54    54.0    270 266305 |    5  4911    0.0075    0.0015    0.0000 |
    4.915    54    54    54.0    270 266575 |    5  4916    0.0071    0.0014    0.0000 |
    4.920    54    54    54.0    270 266845 |    5  4921    0.0071    0.0014    0.0000 |
    4.925    54    54    54.0    270 267115 |    5  4926    0.0076    0.0015    0.0000 |
    4.930    54    54    54.0    270 267385 |    5  4931    0.0072    0.0014    0.0000 |
    4.935    54    54    54.0    270 267655 |    5  4936    0.0078    0.0016    0.0000 |
    4.940    54    54    54.0    270 267925 |    5  4941    0.0075    0.0015    0.0000 |
    4.945    54    54    54.0    270 268195 |    5  4946    0.0070    0.0014    0.0000 |
    4.950    54    54    54.0    270 268465 |    5  4951    0.0068    0.0014    0.0000 |
